_runtime,_timestamp,train/loss,Sample Generation,_step,lr,iter,val/loss,train/step_loss
1046.3972623,1779612911.262428,,,398,,3820.0,,0.8816320300102234
1048.1872388,1779612913.053043,,,399,,3830.0,,0.8577010631561279
1049.976054,1779612914.8412473,,,400,,3840.0,,0.8491023778915405
1051.7623723,1779612916.6281765,,,401,,3850.0,,0.8730196952819824
1053.5488557,1779612918.4146597,,,402,,3860.0,,0.8909355401992798
1055.3396,1779612920.204896,,,403,,3870.0,,0.8829705715179443
1057.1348978,1779612921.9903862,,,404,,3880.0,,0.8806965351104736
1058.9358714,1779612923.8011706,,,405,,3890.0,,0.8798272013664246
1060.7342009,1779612925.5993762,,,406,,3900.0,,0.8766458034515381
1062.5305741,1779612927.3963783,,,407,,3910.0,,0.8708166480064392
1064.3248039,1779612929.1902483,,,408,,3920.0,,0.8934941291809082
1066.1175962,1779612930.9825182,,,409,,3930.0,,0.891632080078125
1067.9068295,1779612932.7720113,,,410,,3940.0,,0.8320440649986267
1069.6945443,1779612934.5603485,,,411,,3950.0,,0.8672930598258972
1071.4875176,1779612936.351998,,,412,,3960.0,,0.8441407680511475
1073.2846434,1779612938.1504476,,,413,,3970.0,,0.854039192199707
1075.073501,1779612939.9393053,,,414,,3980.0,,0.8881001472473145
1076.968805,1779612941.8324165,,,415,,3990.0,,0.8617254495620728
1101.1930892,1779612966.0577364,0.691633939743042,,416,0.00018936387015941957,4000.0,1.637474775314331,
1101.3808542,1779612966.2466583,,,417,,4000.0,,0.8689517974853516
1103.1842391,1779612968.0496635,,,418,,4010.0,,0.8581596612930298
1104.9845692,1779612969.8503733,,,419,,4020.0,,0.855326771736145
1106.7811864,1779612971.6464384,,,420,,4030.0,,0.8587439060211182
1108.5854545,1779612973.4498882,,,421,,4040.0,,0.839600145816803
1110.3855112,1779612975.2498074,,,422,,4050.0,,0.8750309944152832
1112.1864116,1779612977.0498023,,,423,,4060.0,,0.8601496815681458
1113.9871263,1779612978.8529305,,,424,,4070.0,,0.849197506904602
1115.7894581,1779612980.6512885,,,425,,4080.0,,0.87784743309021
1117.5997282,1779612982.4655323,,,426,,4090.0,,0.8418060541152954
1119.4052323,1779612984.2705333,,,427,,4100.0,,0.8812094926834106
1121.2081237,1779612986.0727668,,,428,,4110.0,,0.8533123731613159
1123.0193658,1779612987.88517,,,429,,4120.0,,0.8561438918113708
1124.8209514,1779612989.686364,,,430,,4130.0,,0.8500708341598511
1126.6244869,1779612991.490291,,,431,,4140.0,,0.8688536882400513
1128.438278,1779612993.303272,,,432,,4150.0,,0.8537691831588745
1130.2422172,1779612995.1080215,,,433,,4160.0,,0.8454370498657227
1132.0414234,1779612996.9057648,,,434,,4170.0,,0.8626158833503723
1133.8414648,1779612998.7072692,,,435,,4180.0,,0.8496272563934326
1135.6440372,1779613000.5082495,,,436,,4190.0,,0.8320026397705078
1137.456276,1779613002.316654,,,437,,4200.0,,0.864916205406189
1139.2589918,1779613004.124796,,,438,,4210.0,,0.844223141670227
1141.0687622,1779613005.933991,,,439,,4220.0,,0.8472900390625
1142.8798019,1779613007.7456062,,,440,,4230.0,,0.842232882976532
1144.6907603,1779613009.5560389,,,441,,4240.0,,0.8496695756912231
1169.0599999,1779613033.9252849,0.6610810160636902,,442,0.00015103031213214996,4250.0,1.6663191318511963,
1169.2396456,1779613034.1048448,,,443,,4250.0,,0.8495299220085144
1170.9814577,1779613035.846338,,,444,,4260.0,,0.8377019166946411
1172.7243155,1779613037.5896046,,,445,,4270.0,,0.8425486087799072
1174.6083143,1779613039.4726312,,,446,,4280.0,,0.8259566426277161
1176.3953156,1779613041.2607815,,,447,,4290.0,,0.8339880704879761
1178.2383295,1779613043.1035333,,,448,,4300.0,,0.8516570329666138
1179.9557066,1779613044.821511,,,449,,4310.0,,0.8363977670669556
1181.8638557,1779613046.7296598,,,450,,4320.0,,0.8183172345161438
1183.6985091,1779613048.5639396,,,451,,4330.0,,0.8514364957809448
1185.5355065,1779613050.399791,,,452,,4340.0,,0.8519413471221924
1187.3768733,1779613052.2381055,,,453,,4350.0,,0.8478224277496338
1189.2155185,1779613054.0808146,,,454,,4360.0,,0.8560078144073486
1191.051465,1779613055.9154665,,,455,,4370.0,,0.8349835872650146
1192.8897748,1779613057.755579,,,456,,4380.0,,0.8390340209007263
1194.7301052,1779613059.5935447,,,457,,4390.0,,0.8335611820220947
1196.5708307,1779613061.4352012,,,458,,4400.0,,0.8247592449188232
1198.4142366,1779613063.279536,,,459,,4410.0,,0.8344079256057739
1200.2511596,1779613065.116352,,,460,,4420.0,,0.8293666839599609
1202.0913232,1779613066.9571273,,,461,,4430.0,,0.8232452273368835
1203.9303392,1779613068.7935076,,,462,,4440.0,,0.8194825649261475
1205.7706369,1779613070.636441,,,463,,4450.0,,0.8367091417312622
1207.6102854,1779613072.4760897,,,464,,4460.0,,0.8471493721008301
1209.4447587,1779613074.3105628,,,465,,4470.0,,0.8088415861129761
1211.2849939,1779613076.1499946,,,466,,4480.0,,0.8393492698669434
1213.1244882,1779613077.9897704,,,467,,4490.0,,0.8178567886352539
1237.1561374,1779613102.0213232,0.6373907327651978,,468,0.00012292491384519912,4500.0,1.6733767986297607,
1237.3402648,1779613102.205389,,,469,,4500.0,,0.853242039680481
1239.0966515,1779613103.9624557,,,470,,4510.0,,0.8238543272018433
1240.8556789,1779613105.7209783,,,471,,4520.0,,0.8220750689506531
1242.6091974,1779613107.4750016,,,472,,4530.0,,0.8358822464942932
1244.3610203,1779613109.2252705,,,473,,4540.0,,0.8191173076629639
1246.1175499,1779613110.9827065,,,474,,4550.0,,0.8217319250106812
1247.8761546,1779613112.741309,,,475,,4560.0,,0.8218756914138794
1249.6357016,1779613114.4988933,,,476,,4570.0,,0.8276329636573792
1251.3943882,1779613116.2595487,,,477,,4580.0,,0.8228756189346313
1253.1581587,1779613118.023963,,,478,,4590.0,,0.8333462476730347
1254.9666958,1779613119.831014,,,479,,4600.0,,0.826202392578125
1256.7783365,1779613121.6433952,,,480,,4610.0,,0.8215148448944092
1258.621513,1779613123.486433,,,481,,4620.0,,0.8286018967628479
1260.4152017,1779613125.2794247,,,482,,4630.0,,0.7955200672149658
1262.1145657,1779613126.9798174,,,483,,4640.0,,0.8151406049728394
1264.0639732,1779613128.9297774,,,484,,4650.0,,0.8268041014671326
1265.9121507,1779613130.774691,,,485,,4660.0,,0.8391329646110535
1267.6998731,1779613132.5651748,,,486,,4670.0,,0.8084704875946045
1269.4899185,1779613134.3507683,,,487,,4680.0,,0.825195848941803
1271.2763317,1779613136.1416318,,,488,,4690.0,,0.8233238458633423
1273.069309,1779613137.9351132,,,489,,4700.0,,0.8128017783164978
1274.8633824,1779613139.7285829,,,490,,4710.0,,0.8210241794586182
1276.6672457,1779613141.531233,,,491,,4720.0,,0.8373066782951355
1278.4644672,1779613143.3295507,,,492,,4730.0,,0.7920640110969543
1280.2520154,1779613145.1178195,,,493,,4740.0,,0.8139344453811646
1304.6203316,1779613169.4847121,0.619448721408844,,494,0.00010576819746349742,4750.0,1.698266863822937,
1304.806431,1779613169.6718636,,,495,,4750.0,,0.791046142578125
1306.5915033,1779613171.4568007,,,496,,4760.0,,0.8262954950332642
1308.3778418,1779613173.243646,,,497,,4770.0,,0.8129132986068726
1310.1642752,1779613175.0293398,,,498,,4780.0,,0.7878438830375671
1311.9525494,1779613176.8183537,,,499,,4790.0,,0.8225370645523071
1313.7530423,1779613178.6183424,,,500,,4800.0,,0.8261005878448486
1315.5495318,1779613180.4149907,,,501,,4810.0,,0.8019686937332153
1317.342529,1779613182.2083333,,,502,,4820.0,,0.8049545884132385
1319.1332956,1779613183.9985929,,,503,,4830.0,,0.8125705122947693
1320.9235832,1779613185.7893875,,,504,,4840.0,,0.7985167503356934
1322.7134647,1779613187.579269,,,505,,4850.0,,0.7887117862701416
1324.5037334,1779613189.3689313,,,506,,4860.0,,0.8180034160614014
1326.2929645,1779613191.1582646,,,507,,4870.0,,0.8206642866134644
1328.0837415,1779613192.9488003,,,508,,4880.0,,0.8036589622497559
1329.8712053,1779613194.7365046,,,509,,4890.0,,0.784931480884552
1331.6592549,1779613196.5244923,,,510,,4900.0,,0.7913879156112671
1333.4513584,1779613198.3171625,,,511,,4910.0,,0.8241921067237854
1335.2426869,1779613200.107804,,,512,,4920.0,,0.8114748597145081
1337.03908,1779613201.9032474,,,513,,4930.0,,0.8193684816360474
1338.8359504,1779613203.7010853,,,514,,4940.0,,0.7844586372375488
1340.6206721,1779613205.4864762,,,515,,4950.0,,0.8109855651855469
1342.4086151,1779613207.2736888,,,516,,4960.0,,0.7887321710586548
1344.2029302,1779613209.0687344,,,517,,4970.0,,0.7908952236175537
1346.0050426,1779613210.8703425,,,518,,4980.0,,0.8139668703079224
1347.8046103,1779613212.6701083,,,519,,4990.0,,0.787376344203949
1372.180542,1779613237.0458186,0.6039950847625732,,520,0.0001,5000.0,1.7189810276031494,
1372.3670403,1779613237.2315423,,,521,,5000.0,,0.818000316619873
1372.9772185,1779613237.8420165,,"{'_type': 'html-file', 'sha256': '094f17e404079a3aa5175302bdd74e17f61969e40aba39cee5c0997d3afc5b2f', 'path': 'media/html/Sample Generation_522_094f17e404079a3aa517.html', 'size': 274}",522,,,,
