iter,_timestamp,Sample Generation,_runtime,train/step_loss,_step,val/loss,train/loss,lr
3830.0,1779603468.2093246,,989.0231135,1.1599980592727661,399,,,
3840.0,1779603469.861211,,990.6750001,1.1820824146270752,400,,,
3850.0,1779603471.5875773,,992.4023481,1.1395336389541626,401,,,
3860.0,1779603473.3266573,,994.1409796,1.1555711030960083,402,,,
3870.0,1779603475.0274994,,995.8412884,1.1961944103240967,403,,,
3880.0,1779603476.726507,,997.5402959,1.157884955406189,404,,,
3890.0,1779603478.420367,,999.2363356,1.1377995014190674,405,,,
3900.0,1779603480.1205604,,1000.9351344,1.1855310201644897,406,,,
3910.0,1779603481.8207674,,1002.6352177,1.166835904121399,407,,,
3920.0,1779603483.5225105,,1004.3372848,1.1787662506103516,408,,,
3930.0,1779603485.2283564,,1006.0421452,1.164743185043335,409,,,
3940.0,1779603486.9323888,,1007.7467925,1.1198515892028809,410,,,
3950.0,1779603488.6433454,,1009.4571343,1.1389110088348389,411,,,
3960.0,1779603490.353803,,1011.1681097,1.1543786525726318,412,,,
3970.0,1779603492.0531185,,1012.8705784,1.1663099527359009,413,,,
3980.0,1779603493.7588766,,1014.5731699,1.1520686149597168,414,,,
3990.0,1779603495.46409,,1016.2778791,1.1889879703521729,415,,,
4000.0,1779603517.9924784,,1038.8080594,,416,1.5620249509811401,1.1265631914138794,0.00018936387015941957
4000.0,1779603518.163314,,1038.9771031,1.1504192352294922,417,,,
4010.0,1779603519.7875497,,1040.6013386,1.1488113403320312,418,,,
4020.0,1779603521.5448096,,1042.3595086,1.1439685821533203,419,,,
4030.0,1779603523.1834745,,1043.9972634,1.1375296115875244,420,,,
4040.0,1779603524.9732425,,1045.7874939,1.1483752727508545,421,,,
4050.0,1779603526.6730413,,1047.4897609,1.1373409032821655,422,,,
4060.0,1779603528.3358397,,1049.1496286,1.134384274482727,423,,,
4070.0,1779603529.9312117,,1050.74814,1.1533077955245972,424,,,
4080.0,1779603531.644798,,1052.4585868,1.1515626907348633,425,,,
4090.0,1779603533.383814,,1054.197603,1.166011095046997,426,,,
4100.0,1779603535.1203516,,1055.9346521,1.1446294784545898,427,,,
4110.0,1779603536.8523324,,1057.6689368,1.1422135829925537,428,,,
4120.0,1779603538.5904512,,1059.4042402,1.1392195224761963,429,,,
4130.0,1779603540.3272707,,1061.1415663,1.106839656829834,430,,,
4140.0,1779603542.0675883,,1062.8821106,1.1364773511886597,431,,,
4150.0,1779603543.8081536,,1064.6219424,1.1316903829574585,432,,,
4160.0,1779603545.5474596,,1066.3612484,1.149033784866333,433,,,
4170.0,1779603547.2915704,,1068.1058685,1.137093424797058,434,,,
4180.0,1779603549.029189,,1069.8439847,1.1465716361999512,435,,,
4190.0,1779603550.7700498,,1071.5838386,1.1364662647247314,436,,,
4200.0,1779603552.5086417,,1073.3230332,1.1521832942962646,437,,,
4210.0,1779603554.2438595,,1075.0576483,1.1487030982971191,438,,,
4220.0,1779603555.9817164,,1076.7955055,1.1544846296310425,439,,,
4230.0,1779603557.7195008,,1078.5332897,1.1361963748931885,440,,,
4240.0,1779603559.4633152,,1080.2776091,1.1674659252166748,441,,,
4250.0,1779603581.5454013,,1102.3601906,,442,1.567191481590271,1.1181784868240356,0.00015103031213214996
4250.0,1779603581.6999094,,1102.5142286,1.167428970336914,443,,,
4260.0,1779603583.443603,,1104.2583763,1.1277987957000732,444,,,
4270.0,1779603585.1709054,,1105.9854533,1.1293749809265137,445,,,
4280.0,1779603586.8542144,,1107.6680032,1.1304175853729248,446,,,
4290.0,1779603588.5435717,,1109.3579164,1.1442813873291016,447,,,
4300.0,1779603590.233258,,1111.0475519,1.1508227586746216,448,,,
4310.0,1779603591.921446,,1112.7362512,1.1172537803649902,449,,,
4320.0,1779603593.6127753,,1114.4275728,1.1412992477416992,450,,,
4330.0,1779603595.3008547,,1116.1146436,1.1615731716156006,451,,,
4340.0,1779603596.9855871,,1117.8041069,1.1375563144683838,452,,,
4350.0,1779603598.6822207,,1119.4960096,1.1421687602996826,453,,,
4360.0,1779603600.3731945,,1121.1875301,1.1488555669784546,454,,,
4370.0,1779603602.0509183,,1122.8737508,1.156440019607544,455,,,
4380.0,1779603603.7493062,,1124.5635924,1.1331079006195068,456,,,
4390.0,1779603605.4374533,,1126.2512421,1.1510796546936035,457,,,
4400.0,1779603607.123893,,1127.9384702,1.1260173320770264,458,,,
4410.0,1779603608.8093352,,1129.6231241,1.1402344703674316,459,,,
4420.0,1779603610.4935699,,1131.3107146,1.1508212089538574,460,,,
4430.0,1779603612.1815367,,1132.9953257,1.1281296014785767,461,,,
4440.0,1779603613.8750427,,1134.6893387,1.1474685668945312,462,,,
4450.0,1779603615.5662854,,1136.3817137,1.1250262260437012,463,,,
4460.0,1779603617.2505584,,1138.0687125,1.1634786128997803,464,,,
4470.0,1779603618.9469025,,1139.7611128,1.1423313617706299,465,,,
4480.0,1779603620.642748,,1141.45725,1.127073049545288,466,,,
4490.0,1779603622.333641,,1143.1479799,1.1650028228759766,467,,,
4500.0,1779603644.5139549,,1165.3286743,,468,1.5749788284301758,1.1213645935058594,0.00012292491384519912
4500.0,1779603644.681368,,1165.495157,1.1097372770309448,469,,,
4510.0,1779603646.2804463,,1167.0946778,1.1244397163391113,470,,,
4520.0,1779603647.879794,,1168.6935828,1.127047061920166,471,,,
4530.0,1779603649.6144824,,1170.4282714,1.1248730421066284,472,,,
4540.0,1779603651.3111267,,1172.1316701,1.1617069244384766,473,,,
4550.0,1779603652.9640114,,1173.7793557,1.1296919584274292,474,,,
4560.0,1779603654.6139345,,1175.4317602,1.1318676471710205,475,,,
4570.0,1779603656.2643104,,1177.0794171,1.1301379203796387,476,,,
4580.0,1779603657.9168181,,1178.730607,1.133225679397583,477,,,
4590.0,1779603659.5653698,,1180.3791588,1.1456272602081299,478,,,
4600.0,1779603661.2195573,,1182.0344335,1.1328295469284058,479,,,
4610.0,1779603662.8728232,,1183.6871304,1.156610131263733,480,,,
4620.0,1779603664.5219102,,1185.336204,1.134452223777771,481,,,
4630.0,1779603666.1708562,,1186.9878713,1.114672064781189,482,,,
4640.0,1779603667.8131745,,1188.6320069,1.122885823249817,483,,,
4650.0,1779603669.4642768,,1190.2790599,1.1297662258148193,484,,,
4660.0,1779603671.114289,,1191.9285879,1.1018531322479248,485,,,
4670.0,1779603672.764349,,1193.5786835,1.0965821743011475,486,,,
4680.0,1779603674.4120195,,1195.2258084,1.1203358173370361,487,,,
4690.0,1779603676.0575101,,1196.8723686,1.1180998086929321,488,,,
4700.0,1779603677.7083457,,1198.5221344,1.1119294166564941,489,,,
4710.0,1779603679.3504035,,1200.1641924,1.1414082050323486,490,,,
4720.0,1779603680.9952047,,1201.8135115,1.1550040245056152,491,,,
4730.0,1779603682.6559846,,1203.4702876,1.088362693786621,492,,,
4740.0,1779603684.3972187,,1205.2115253,1.1446101665496826,493,,,
4750.0,1779603706.6208718,,1227.435659,,494,1.5600121021270752,1.0829182863235474,0.00010576819746349742
4750.0,1779603706.7812617,,1227.5955569,1.1440744400024414,495,,,
4760.0,1779603708.4654307,,1229.2802265,1.128571629524231,496,,,
4770.0,1779603710.1344326,,1230.9482214,1.1127967834472656,497,,,
4780.0,1779603711.7641025,,1232.5778913,1.1591992378234863,498,,,
4790.0,1779603713.404178,,1234.2184706,1.1245355606079102,499,,,
4800.0,1779603715.0443661,,1235.858155,1.1133683919906616,500,,,
4810.0,1779603716.680625,,1237.4944138,1.1164889335632324,501,,,
4820.0,1779603718.315187,,1239.1336814,1.137676477432251,502,,,
4830.0,1779603719.9586525,,1240.7729508,1.1166037321090698,503,,,
4840.0,1779603721.5944977,,1242.4117518,1.1060924530029297,504,,,
4850.0,1779603723.2342386,,1244.053506,1.114589810371399,505,,,
4860.0,1779603724.8724222,,1245.6862111,1.1274347305297852,506,,,
4870.0,1779603726.5149577,,1247.332951,1.137113332748413,507,,,
4880.0,1779603728.3056715,,1249.1194603,1.085706114768982,508,,,
4890.0,1779603730.0959547,,1250.9104218,1.1326957941055298,509,,,
4900.0,1779603731.8788886,,1252.6934516,1.131439447402954,510,,,
4910.0,1779603733.5411096,,1254.3548984,1.1005070209503174,511,,,
4920.0,1779603735.297052,,1256.1164665,1.1237261295318604,512,,,
4930.0,1779603737.0541291,,1257.8720381,1.1070325374603271,513,,,
4940.0,1779603738.8142545,,1259.6280435,1.1343343257904053,514,,,
4950.0,1779603740.5693107,,1261.3836362,1.1303236484527588,515,,,
4960.0,1779603742.219095,,1263.0335243,1.1346882581710815,516,,,
4970.0,1779603743.8899305,,1264.7037194,1.1300594806671143,517,,,
4980.0,1779603745.5408664,,1266.3551703,1.1176948547363281,518,,,
4990.0,1779603747.2091238,,1268.0229128,1.1216928958892822,519,,,
5000.0,1779603769.4725175,,1290.2893214,,520,1.583446979522705,1.0956608057022095,0.0001
5000.0,1779603769.6411781,,1290.4555527,1.1281497478485107,521,,,
,1779603770.1374824,"{'_type': 'html-file', 'sha256': '369824d08e829b22f9c48a9ade0e5b6b1eb2479d06e149b3b32f25e196bffe19', 'path': 'media/html/Sample Generation_522_369824d08e829b22f9c4.html', 'size': 276}",1290.9517894,,522,,,
