Sample Generation,_runtime,lr,train/loss,train/step_loss,val/loss,iter,_step,_timestamp
,869.5262656,,,1.0440560579299927,,3830.0,399,1779550428.6373534
,871.0158629,,,1.0237176418304443,,3840.0,400,1779550430.1277304
,872.504919,,,1.0242149829864502,,3850.0,401,1779550431.6166313
,873.9941762,,,1.0162417888641357,,3860.0,402,1779550433.1056838
,875.4833334,,,1.0325311422348022,,3870.0,403,1779550434.5948987
,876.9722395,,,1.0213476419448853,,3880.0,404,1779550436.0790877
,878.4610455,,,1.0380604267120361,,3890.0,405,1779550437.5732653
,879.9497193,,,1.0368080139160156,,3900.0,406,1779550439.060879
,881.4382552,,,1.029336929321289,,3910.0,407,1779550440.5504751
,882.9265651,,,1.0005816221237183,,3920.0,408,1779550442.037069
,884.4156472,,,1.0371084213256836,,3930.0,409,1779550443.526928
,885.9034915,,,1.0199675559997559,,3940.0,410,1779550445.015193
,887.3914778,,,1.0247225761413574,,3950.0,411,1779550446.503216
,888.8794723,,,1.0587992668151855,,3960.0,412,1779550447.9916923
,890.3685223,,,1.044642686843872,,3970.0,413,1779550449.4799597
,891.8565555,,,1.0473908185958862,,3980.0,414,1779550450.9681711
,893.34536,,,1.0203763246536255,,3990.0,415,1779550452.457063
,913.3440338,0.00018936387015941957,0.9012506604194641,,1.5358896255493164,4000.0,416,1779550472.4545329
,913.4968625,,,1.0187616348266602,,4000.0,417,1779550472.608579
,914.9855676,,,1.0296512842178345,,4010.0,418,1779550474.0971944
,916.4730399,,,1.0390620231628418,,4020.0,419,1779550475.5852597
,917.9613218,,,1.023736596107483,,4030.0,420,1779550477.0725167
,919.4488064,,,1.0168910026550293,,4040.0,421,1779550478.5610263
,920.9381877,,,1.0171430110931396,,4050.0,422,1779550480.0485098
,922.4264628,,,1.0043975114822388,,4060.0,423,1779550481.5381167
,923.9164907,,,1.0058517456054688,,4070.0,424,1779550483.0287106
,925.4060777,,,1.031139850616455,,4080.0,425,1779550484.5182977
,926.8946945,,,0.9925236701965332,,4090.0,426,1779550486.0065045
,928.3816889,,,1.0482158660888672,,4100.0,427,1779550487.4930212
,929.8700549,,,1.022627592086792,,4110.0,428,1779550488.9817705
,931.3574254,,,1.019680142402649,,4120.0,429,1779550490.4692082
,932.8456227,,,1.001435399055481,,4130.0,430,1779550491.956605
,934.3326419,,,1.0200835466384888,,4140.0,431,1779550493.4443576
,935.8205434,,,1.0172865390777588,,4150.0,432,1779550494.9327633
,937.3082724,,,1.0107395648956299,,4160.0,433,1779550496.4194915
,938.7970151,,,1.0142979621887207,,4170.0,434,1779550497.9084897
,940.2846597,,,1.015952229499817,,4180.0,435,1779550499.3935127
,941.7730913,,,1.021632432937622,,4190.0,436,1779550500.8847992
,943.2611936,,,0.9981483817100525,,4200.0,437,1779550502.3728445
,944.7486082,,,1.0261249542236328,,4210.0,438,1779550503.8599832
,946.2366606,,,1.0086026191711426,,4220.0,439,1779550505.3449974
,947.7254615,,,1.0282248258590698,,4230.0,440,1779550506.8357882
,949.2129939,,,1.0156865119934082,,4240.0,441,1779550508.3230307
,969.2615286,0.00015103031213214996,0.8786815404891968,,1.5419186353683472,4250.0,442,1779550528.3732126
,969.4149326,,,1.0301710367202759,,4250.0,443,1779550528.5271523
,970.9033071,,,1.016392469406128,,4260.0,444,1779550530.0145326
,972.3932935,,,1.0160552263259888,,4270.0,445,1779550531.5018702
,973.8818456,,,1.0035181045532227,,4280.0,446,1779550532.9935222
,975.3700288,,,0.982888400554657,,4290.0,447,1779550534.4822488
,976.8584245,,,0.9738836288452148,,4300.0,448,1779550535.9706445
,978.3464212,,,1.0048303604125977,,4310.0,449,1779550537.4571352
,979.8351227,,,0.9900904893875122,,4320.0,450,1779550538.9473426
,981.3228394,,,1.0045387744903564,,4330.0,451,1779550540.4350593
,982.8107395,,,0.9914572834968567,,4340.0,452,1779550541.919158
,984.29836,,,0.9918575882911682,,4350.0,453,1779550543.41058
,985.7876655,,,1.0034886598587036,,4360.0,454,1779550544.8956766
,987.2776107,,,1.0053166151046753,,4370.0,455,1779550546.389238
,988.7659221,,,0.9877636432647705,,4380.0,456,1779550547.877638
,990.2509086,,,1.0158178806304932,,4390.0,457,1779550549.3613281
,991.739696,,,1.0018444061279297,,4400.0,458,1779550550.8514118
,993.2286299,,,1.026235580444336,,4410.0,459,1779550552.3408499
,994.7148765,,,1.0174763202667236,,4420.0,460,1779550553.826592
,996.2032898,,,0.9951834082603455,,4430.0,461,1779550555.3150046
,997.6922015,,,0.9943760633468628,,4440.0,462,1779550556.803934
,999.1809536,,,0.9958429336547852,,4450.0,463,1779550558.2890713
,1000.6673287,,,0.9874744415283203,,4460.0,464,1779550559.7790673
,1002.1560141,,,1.0092970132827759,,4470.0,465,1779550561.2677295
,1003.6440865,,,0.9803807735443115,,4480.0,466,1779550562.7555032
,1005.1321277,,,0.9904520511627197,,4490.0,467,1779550564.2400408
,1025.1681561,0.00012292491384519912,0.8588783144950867,,1.5526841878890991,4500.0,468,1779550584.278633
,1025.3218735,,,0.98370760679245,,4500.0,469,1779550584.4340932
,1026.8100434,,,1.0101659297943115,,4510.0,470,1779550585.9214165
,1028.2981567,,,0.9941935539245605,,4520.0,471,1779550587.4097743
,1029.785946,,,0.9950136542320251,,4530.0,472,1779550588.894876
,1031.274925,,,1.000468134880066,,4540.0,473,1779550590.3789253
,1032.7624102,,,1.032124638557434,,4550.0,474,1779550591.8746302
,1034.2514152,,,0.9985368251800537,,4560.0,475,1779550593.3630168
,1035.7396872,,,1.001081109046936,,4570.0,476,1779550594.8511992
,1037.2275962,,,1.0152462720870972,,4580.0,477,1779550596.339816
,1038.7150825,,,1.0094892978668213,,4590.0,478,1779550597.821017
,1040.2022377,,,0.9819585680961609,,4600.0,479,1779550599.3144577
,1041.6911766,,,1.024616003036499,,4610.0,480,1779550600.8030837
,1043.1797986,,,0.9932962656021118,,4620.0,481,1779550602.2884104
,1044.6695365,,,0.9763277769088745,,4630.0,482,1779550603.7786138
,1046.1583965,,,0.9916290044784546,,4640.0,483,1779550605.2700174
,1047.6466624,,,1.0205068588256836,,4650.0,484,1779550606.7583516
,1049.1351806,,,1.0154025554656982,,4660.0,485,1779550608.2465265
,1050.6237051,,,0.9917819499969482,,4670.0,486,1779550609.735925
,1052.1129981,,,1.0091934204101562,,4680.0,487,1779550611.2247117
,1053.6023662,,,0.9979039430618286,,4690.0,488,1779550612.7141776
,1055.0918211,,,0.9792174100875854,,4700.0,489,1779550614.2032502
,1056.5791715,,,0.9604816436767578,,4710.0,490,1779550615.6913915
,1058.0674404,,,0.9898695945739746,,4720.0,491,1779550617.1791272
,1059.5570828,,,0.979425311088562,,4730.0,492,1779550618.6682005
,1061.0468691,,,0.9849820137023926,,4740.0,493,1779550620.1584842
,1081.0738998,0.00010576819746349742,0.8484699130058289,,1.558437705039978,4750.0,494,1779550640.185616
,1081.2276919,,,0.985493004322052,,4750.0,495,1779550640.3399117
,1082.7163089,,,0.9852397441864014,,4760.0,496,1779550641.8280258
,1084.204445,,,0.9596941471099854,,4770.0,497,1779550643.3155117
,1085.6933903,,,0.9690582752227783,,4780.0,498,1779550644.805106
,1087.1822831,,,0.9939145445823669,,4790.0,499,1779550646.2939973
,1088.6714389,,,0.9813276529312134,,4800.0,500,1779550647.7827952
,1090.1604543,,,0.9995523691177368,,4810.0,501,1779550649.2720308
,1091.6483284,,,0.9666948914527893,,4820.0,502,1779550650.7605484
,1093.1361367,,,0.9829631447792053,,4830.0,503,1779550652.2483566
,1094.6241363,,,0.9875994920730591,,4840.0,504,1779550653.73584
,1096.1131687,,,0.9865710139274597,,4850.0,505,1779550655.2199955
,1097.6014495,,,0.9797837138175964,,4860.0,506,1779550656.7136693
,1099.090116,,,0.9597653746604919,,4870.0,507,1779550658.202336
,1100.5787512,,,0.986548125743866,,4880.0,508,1779550659.6909711
,1102.0667324,,,0.9662212133407593,,4890.0,509,1779550661.1789522
,1103.5559113,,,0.957420825958252,,4900.0,510,1779550662.6673226
,1105.0433808,,,0.9823188781738281,,4910.0,511,1779550664.1547909
,1106.5324777,,,0.9764962196350098,,4920.0,512,1779550665.6379
,1108.0194122,,,0.9772288203239441,,4930.0,513,1779550667.1310306
,1109.5082082,,,0.9588489532470703,,4940.0,514,1779550668.6197934
,1110.9966918,,,0.9880647659301758,,4950.0,515,1779550670.1084065
,1112.4849952,,,0.9963927865028381,,4960.0,516,1779550671.5967102
,1113.9713966,,,0.9579728841781616,,4970.0,517,1779550673.0836165
,1115.4589905,,,0.9497039914131165,,4980.0,518,1779550674.5712104
,1116.9484122,,,0.9806670546531677,,4990.0,519,1779550676.0591884
,1136.974984,0.0001,0.8381668925285339,,1.571366548538208,5000.0,520,1779550696.086549
,1137.129413,,,0.9933071136474609,,5000.0,521,1779550696.2379093
"{'sha256': '08c00f84c8926ff181467a06ad1ede9bdccd516f3d81355fa83edf944d1fac11', 'path': 'media/html/Sample Generation_522_08c00f84c8926ff18146.html', 'size': 273, '_type': 'html-file'}",1137.6836351,,,,,,522,1779550696.7951906
