_timestamp,train/loss,train/step_loss,iter,_step,_runtime,Sample Generation,lr,val/loss
1779561193.735671,,0.7049751281738281,3770.0,393,1789.3302335,,,
1779561196.9206607,,0.7311832308769226,3780.0,394,1792.5147195,,,
1779561200.0956624,,0.7093343734741211,3790.0,395,1795.6897211,,,
1779561203.2951725,,0.7113641500473022,3800.0,396,1798.8898567,,,
1779561206.4948199,,0.7074747085571289,3810.0,397,1802.0900502,,,
1779561209.6957858,,0.6844816207885742,3820.0,398,1805.2903489,,,
1779561212.8963342,,0.6951659917831421,3830.0,399,1808.4908969,,,
1779561216.0965486,,0.697482705116272,3840.0,400,1811.6910166,,,
1779561219.296785,,0.6972843408584595,3850.0,401,1814.8912038,,,
1779561222.4976676,,0.6983596086502075,3860.0,402,1818.0920643,,,
1779561225.6981323,,0.701619029045105,3870.0,403,1821.2926965,,,
1779561228.897482,,0.724522590637207,3880.0,404,1824.4921403,,,
1779561232.0967824,,0.6956303119659424,3890.0,405,1827.6911617,,,
1779561235.2962043,,0.6952121257781982,3900.0,406,1830.8907133,,,
1779561238.4961605,,0.6829454302787781,3910.0,407,1834.0914231,,,
1779561241.6962838,,0.6651537418365479,3920.0,408,1837.2912109,,,
1779561244.8913946,,0.6933280229568481,3930.0,409,1840.4908911,,,
1779561248.0963225,,0.6745094060897827,3940.0,410,1843.6907113,,,
1779561251.2910774,,0.6913268566131592,3950.0,411,1846.8897858,,,
1779561254.4910643,,0.6980807781219482,3960.0,412,1850.0894534,,,
1779561257.69087,,0.6971257925033569,3970.0,413,1853.2871651,,,
1779561260.8890593,,0.6700003147125244,3980.0,414,1856.4837365,,,
1779561264.0860415,,0.6818951368331909,3990.0,415,1859.6806056,,,
1779561303.4623704,0.4313211143016815,,4000.0,416,1899.057971,,0.00018936387015941957,1.9087295532226562
1779561303.7899415,,0.68350750207901,4000.0,417,1899.3845062,,,
1779561306.9900954,,0.691523551940918,4010.0,418,1902.5841541,,,
1779561310.187165,,0.6744963526725769,4020.0,419,1905.7817332,,,
1779561313.3850696,,0.6787416934967041,4030.0,420,1908.9796354,,,
1779561316.5800836,,0.6885961294174194,4040.0,421,1912.1747977,,,
1779561319.772675,,0.6731886267662048,4050.0,422,1915.3672387,,,
1779561322.967403,,0.6712579131126404,4060.0,423,1918.5622283,,,
1779561326.1672676,,0.6604321002960205,4070.0,424,1921.762171,,,
1779561329.3675272,,0.6706398725509644,4080.0,425,1924.962066,,,
1779561332.565618,,0.6776517033576965,4090.0,426,1928.1608273,,,
1779561335.7662113,,0.6701523065567017,4100.0,427,1931.3610023,,,
1779561338.9637277,,0.6449991464614868,4110.0,428,1934.5583187,,,
1779561342.1613247,,0.6765743494033813,4120.0,429,1937.7560301,,,
1779561345.3586302,,0.6726529002189636,4130.0,430,1940.9539877,,,
1779561348.5583775,,0.6391364336013794,4140.0,431,1944.1524364,,,
1779561351.7571929,,0.6654120683670044,4150.0,432,1947.3516378,,,
1779561354.9563122,,0.6691508293151855,4160.0,433,1950.5503709,,,
1779561358.1559708,,0.645889163017273,4170.0,434,1953.7517158,,,
1779561361.3572896,,0.6505427360534668,4180.0,435,1956.9513482,,,
1779561364.5551548,,0.6618344187736511,4190.0,436,1960.1505532,,,
1779561367.7560115,,0.6736094951629639,4200.0,437,1963.3507014,,,
1779561370.9558544,,0.6593751907348633,4210.0,438,1966.5499132,,,
1779561374.1549118,,0.6631655693054199,4220.0,439,1969.7495516,,,
1779561377.354609,,0.6735343933105469,4230.0,440,1972.949365,,,
1779561380.5540643,,0.6742877960205078,4240.0,441,1976.1481232,,,
1779561419.9137225,0.39801594614982605,,4250.0,442,2015.5083971,,0.00015103031213214996,1.9500296115875244
1779561420.2391155,,0.656225323677063,4250.0,443,2015.8336778,,,
1779561423.4382186,,0.6607563495635986,4260.0,444,2019.0327357,,,
1779561426.63446,,0.6637905836105347,4270.0,445,2022.2295194,,,
1779561429.8293595,,0.6623309850692749,4280.0,446,2025.4234184,,,
1779561433.0252776,,0.6687827110290527,4290.0,447,2028.6198452,,,
1779561436.2198765,,0.6548747420310974,4300.0,448,2031.8173208,,,
1779561439.4198737,,0.6478229761123657,4310.0,449,2035.0183521,,,
1779561442.619961,,0.6576272249221802,4320.0,450,2038.218634,,,
1779561445.8234994,,0.6543149948120117,4330.0,451,2041.4181278,,,
1779561449.0197208,,0.6562789082527161,4340.0,452,2044.6174571,,,
1779561452.22295,,0.6653874516487122,4350.0,453,2047.8175189,,,
1779561455.423585,,0.6565012335777283,4360.0,454,2051.0187288,,,
1779561458.6238399,,0.6451033353805542,4370.0,455,2054.218405,,,
1779561461.8240092,,0.6449333429336548,4380.0,456,2057.418068,,,
1779561465.023745,,0.6635613441467285,4390.0,457,2060.6178038,,,
1779561468.2190576,,0.6411001682281494,4400.0,458,2063.8174787,,,
1779561471.4235294,,0.6406882405281067,4410.0,459,2067.0180922,,,
1779561474.623421,,0.643919050693512,4420.0,460,2070.2174798,,,
1779561477.8230991,,0.6383413672447205,4430.0,461,2073.4176688,,,
1779561481.019032,,0.6519317030906677,4440.0,462,2076.6199265,,,
1779561484.2255561,,0.655210018157959,4450.0,463,2079.8201189,,,
1779561487.4188402,,0.6385469436645508,4460.0,464,2083.018458,,,
1779561490.622321,,0.6567314863204956,4470.0,465,2086.2168961,,,
1779561493.8218348,,0.6459442377090454,4480.0,466,2089.4158935,,,
1779561497.018637,,0.6363784074783325,4490.0,467,2092.6155006,,,
1779561536.3781729,0.3764367699623108,,4500.0,468,2131.9726717,,0.00012292491384519912,1.980888843536377
1779561536.697287,,0.6554632186889648,4500.0,469,2132.2913459,,,
1779561539.8996956,,0.6265652775764465,4510.0,470,2135.4942931,,,
1779561543.0945678,,0.6449123620986938,4520.0,471,2138.6886265,,,
1779561546.2897675,,0.642203152179718,4530.0,472,2141.8846488,,,
1779561549.4781976,,0.6434378027915955,4540.0,473,2145.0820131,,,
1779561552.678144,,0.6357930898666382,4550.0,474,2148.2794166,,,
1779561555.8780348,,0.6355344653129578,4560.0,475,2151.4797323,,,
1779561559.085174,,0.6468433141708374,4570.0,476,2154.679738,,,
1779561562.2779534,,0.6270647048950195,4580.0,477,2157.8791246,,,
1779561565.4842947,,0.6309995651245117,4590.0,478,2161.0788565,,,
1779561568.6839075,,0.634016752243042,4600.0,479,2164.2784718,,,
1779561571.8847988,,0.6287575960159302,4610.0,480,2167.4794315,,,
1779561575.0846968,,0.6341207027435303,4620.0,481,2170.6792736,,,
1779561578.2841597,,0.6207650303840637,4630.0,482,2173.8785305,,,
1779561581.4836721,,0.6211795806884766,4640.0,483,2177.0783021,,,
1779561584.6827652,,0.6143500804901123,4650.0,484,2180.276824,,,
1779561587.8817604,,0.6274510622024536,4660.0,485,2183.4758191,,,
1779561591.0814006,,0.6240811347961426,4670.0,486,2186.6754593,,,
1779561594.2803495,,0.635763943195343,4680.0,487,2189.8744083,,,
1779561597.4788694,,0.6129448413848877,4690.0,488,2193.0729284,,,
1779561600.6775308,,0.6140103340148926,4700.0,489,2196.2721961,,,
1779561603.8761883,,0.6443164944648743,4710.0,490,2199.4709589,,,
1779561607.0750659,,0.6205658316612244,4720.0,491,2202.6697252,,,
1779561610.2747204,,0.6097395420074463,4730.0,492,2205.8692856,,,
1779561613.4730859,,0.6367013454437256,4740.0,493,2209.0678881,,,
1779561652.810975,0.35578909516334534,,4750.0,494,2248.4058879,,0.00010576819746349742,2.0057427883148193
1779561653.135858,,0.6389514207839966,4750.0,495,2248.729917,,,
1779561656.3349345,,0.6407756209373474,4760.0,496,2251.9289934,,,
1779561659.5277052,,0.626287579536438,4770.0,497,2255.1248945,,,
1779561662.7255547,,0.6209324598312378,4780.0,498,2258.3201188,,,
1779561665.918203,,0.6265374422073364,4790.0,499,2261.515804,,,
1779561669.1181233,,0.6123615503311157,4800.0,500,2264.7170039,,,
1779561672.318062,,0.6198398470878601,4810.0,501,2267.9170234,,,
1779561675.5179863,,0.6240013241767883,4820.0,502,2271.1169387,,,
1779561678.7172055,,0.6152476668357849,4830.0,503,2274.3125255,,,
1779561681.9132519,,0.6374950408935547,4840.0,504,2277.5073106,,,
1779561685.1120713,,0.6208487749099731,4850.0,505,2280.7067187,,,
1779561688.310092,,0.6091885566711426,4860.0,506,2283.9048463,,,
1779561691.5078564,,0.6164993643760681,4870.0,507,2287.1028524,,,
1779561694.7076688,,0.621174156665802,4880.0,508,2290.3022355,,,
1779561697.9059181,,0.6277533769607544,4890.0,509,2293.5020862,,,
1779561701.1083457,,0.6235918998718262,4900.0,510,2296.7024047,,,
1779561704.3071725,,0.6285784244537354,4910.0,511,2299.9017385,,,
1779561707.5059042,,0.6157347559928894,4920.0,512,2303.0999629,,,
1779561710.708336,,0.6269407272338867,4930.0,513,2306.3028983,,,
1779561713.905683,,0.6322687268257141,4940.0,514,2309.5016436,,,
1779561717.0995345,,0.6180412173271179,4950.0,515,2312.6980602,,,
1779561720.3016603,,0.624893307685852,4960.0,516,2315.8962234,,,
1779561723.49817,,0.6056679487228394,4970.0,517,2319.0922287,,,
1779561726.696119,,0.6140236258506775,4980.0,518,2322.2908804,,,
1779561729.895022,,0.6219251155853271,4990.0,519,2325.4890807,,,
1779561769.2532237,0.3419915735721588,,5000.0,520,2364.847899,,0.0001,2.0249621868133545
1779561769.5791216,,0.597663938999176,5000.0,521,2365.1739587,,,
1779561770.1462464,,,,522,2365.7409355,"{'sha256': 'd936c03146c7132269da97d680120c86e227996600d992356cfef14d725ec66d', 'path': 'media/html/Sample Generation_522_d936c03146c7132269da.html', 'size': 271, '_type': 'html-file'}",,
