_timestamp,Sample Generation,train/loss,train/step_loss,lr,_runtime,_step,val/loss,iter
1779602157.390473,,,0.9185788631439209,,871.4831389,393,,3770.0
1779602159.1032114,,,0.8954508304595947,,873.1960067,394,,3780.0
1779602160.8702085,,,0.9052857160568237,,874.9627059,395,,3790.0
1779602162.5551217,,,0.9078408479690552,,876.6482714,396,,3800.0
1779602164.241274,,,0.9035343527793884,,878.3330971,397,,3810.0
1779602165.9335744,,,0.8886244297027588,,880.0259771,398,,3820.0
1779602167.6259089,,,0.8821233510971069,,881.7184436,399,,3830.0
1779602169.3240905,,,0.8610716462135315,,883.4164176,400,,3840.0
1779602171.0188706,,,0.8924300670623779,,885.1111984,401,,3850.0
1779602172.7108884,,,0.9158580899238586,,886.8033365,402,,3860.0
1779602174.3991106,,,0.9043099880218506,,888.4923283,403,,3870.0
1779602176.087521,,,0.9022175073623657,,890.1840424,404,,3880.0
1779602177.78097,,,0.8993092775344849,,891.8742611,405,,3890.0
1779602179.4738114,,,0.8967227339744568,,893.566231,406,,3900.0
1779602181.1809769,,,0.8940205574035645,,895.2733058,407,,3910.0
1779602183.005705,,,0.9124696850776672,,897.0989572,408,,3920.0
1779602184.6986115,,,0.9156162738800049,,898.7922676,409,,3930.0
1779602186.4009793,,,0.8467415571212769,,900.492802,410,,3940.0
1779602188.1026864,,,0.8871824741363525,,902.1945094,411,,3950.0
1779602189.8032184,,,0.8718695640563965,,903.8950414,412,,3960.0
1779602191.5055964,,,0.8864989876747131,,905.5979257,413,,3970.0
1779602193.2039557,,,0.9054031372070312,,907.2957787,414,,3980.0
1779602194.902066,,,0.8785544633865356,,908.9943949,415,,3990.0
1779602217.8739042,,0.7206478714942932,,0.00018936387015941957,931.9691048,416,1.6282845735549927,4000.0
1779602218.0358238,,,0.8904808163642883,,932.1276467,417,,4000.0
1779602219.8848174,,,0.8763482570648193,,933.977608,418,,4010.0
1779602221.635604,,,0.8761926889419556,,935.7279347,419,,4020.0
1779602223.3873818,,,0.8788312673568726,,937.4797134,420,,4030.0
1779602225.1404822,,,0.8507224917411804,,939.2330353,421,,4040.0
1779602226.890848,,,0.897419810295105,,940.9832266,422,,4050.0
1779602228.5293853,,,0.8847150802612305,,942.6221987,423,,4060.0
1779602230.2746167,,,0.8733681440353394,,944.3669482,424,,4070.0
1779602232.0113745,,,0.90128493309021,,946.1031975,425,,4080.0
1779602233.7484689,,,0.8554879426956177,,947.8416847,426,,4090.0
1779602235.4848318,,,0.8891190886497498,,949.5766547,427,,4100.0
1779602237.2281616,,,0.8759629130363464,,951.3199844,428,,4110.0
1779602238.9656935,,,0.8693263530731201,,953.0580533,429,,4120.0
1779602240.7065623,,,0.8749648332595825,,954.7983852,430,,4130.0
1779602242.444673,,,0.8888705372810364,,956.5364958,431,,4140.0
1779602244.186209,,,0.8839718699455261,,958.2785429,432,,4150.0
1779602245.9257522,,,0.875406801700592,,960.017575,433,,4160.0
1779602247.6684375,,,0.8829574584960938,,961.7602605,434,,4170.0
1779602249.4056296,,,0.8563135862350464,,963.4978857,435,,4180.0
1779602251.144766,,,0.8491238355636597,,965.236589,436,,4190.0
1779602252.887189,,,0.8953018188476562,,966.979012,437,,4200.0
1779602254.6258812,,,0.8662029504776001,,968.718567,438,,4210.0
1779602256.3637133,,,0.8603653311729431,,970.4563819,439,,4220.0
1779602258.097692,,,0.867538571357727,,972.1948529,440,,4230.0
1779602259.8352246,,,0.8727072477340698,,973.9275526,441,,4240.0
1779602282.3041186,,0.6891765594482422,,0.00015103031213214996,996.3969503,442,1.6593698263168335,4250.0
1779602282.468562,,,0.8769588470458984,,996.5603848,443,,4250.0
1779602284.3245041,,,0.860811710357666,,998.4176752,444,,4260.0
1779602286.0299315,,,0.8584109544754028,,1000.1286842,445,,4270.0
1779602287.7099245,,,0.8396056890487671,,1001.8027368,446,,4280.0
1779602289.458546,,,0.8466715812683105,,1003.5503688,447,,4290.0
1779602291.2010496,,,0.8719891309738159,,1005.2944743,448,,4300.0
1779602292.947026,,,0.8555666208267212,,1007.0398133,449,,4310.0
1779602294.6926894,,,0.8449028730392456,,1008.7845122,450,,4320.0
1779602296.429542,,,0.8723198771476746,,1010.521365,451,,4330.0
1779602298.1677155,,,0.8729506731033325,,1012.2603328,452,,4340.0
1779602299.9080076,,,0.8805525302886963,,1013.9998305,453,,4350.0
1779602301.6479661,,,0.8670930862426758,,1015.7397891,454,,4360.0
1779602303.38753,,,0.8582578897476196,,1017.4819323,455,,4370.0
1779602305.128876,,,0.8679860830307007,,1019.2213202,456,,4380.0
1779602306.8704398,,,0.8583734631538391,,1020.9627661,457,,4390.0
1779602308.6111279,,,0.8472943902015686,,1022.7046407,458,,4400.0
1779602310.3504372,,,0.8498945236206055,,1024.4504098,459,,4410.0
1779602312.1021311,,,0.866593599319458,,1026.1943099,460,,4420.0
1779602313.782187,,,0.8437498211860657,,1027.8750097,461,,4430.0
1779602315.363419,,,0.8459843397140503,,1029.455242,462,,4440.0
1779602317.0728512,,,0.8505744934082031,,1031.1651801,463,,4450.0
1779602318.793356,,,0.8692556023597717,,1032.885179,464,,4460.0
1779602320.4407873,,,0.8400587439537048,,1034.5326102,465,,4470.0
1779602322.1921973,,,0.8559772372245789,,1036.2840203,466,,4480.0
1779602323.9054854,,,0.8409755825996399,,1037.9980356,467,,4490.0
1779602346.9382894,,0.6668470501899719,,0.00012292491384519912,1061.0324672,468,1.6646533012390137,4500.0
1779602347.1123993,,,0.8702588081359863,,1061.2049217,469,,4500.0
1779602348.7740252,,,0.8405116200447083,,1062.8691594,470,,4510.0
1779602350.4373577,,,0.8438296914100647,,1064.5291805,471,,4520.0
1779602352.101263,,,0.8612419962882996,,1066.1930861,472,,4530.0
1779602353.7682035,,,0.8419426679611206,,1067.8605182,473,,4540.0
1779602355.4357908,,,0.8342050313949585,,1069.5281207,474,,4550.0
1779602357.1043339,,,0.8349535465240479,,1071.196777,475,,4560.0
1779602358.775601,,,0.8507680296897888,,1072.8674239,476,,4570.0
1779602360.4472203,,,0.8517604470252991,,1074.5395507,477,,4580.0
1779602362.115846,,,0.8599656820297241,,1076.208198,478,,4590.0
1779602363.7863781,,,0.8445329070091248,,1077.8797092,479,,4600.0
1779602365.4899986,,,0.8343119621276855,,1079.5826168,480,,4610.0
1779602367.3749015,,,0.8596118688583374,,1081.4672453,481,,4620.0
1779602369.0835598,,,0.8147999048233032,,1083.1788239,482,,4630.0
1779602370.7830207,,,0.834038496017456,,1084.8752474,483,,4640.0
1779602372.5470402,,,0.8455836772918701,,1086.6393701,484,,4650.0
1779602374.2484043,,,0.87022864818573,,1088.3406626,485,,4660.0
1779602375.9551969,,,0.8235334157943726,,1090.0474748,486,,4670.0
1779602377.6642525,,,0.8530335426330566,,1091.7576106,487,,4680.0
1779602379.3671925,,,0.8426395654678345,,1093.4595537,488,,4690.0
1779602381.0708406,,,0.8387221097946167,,1095.163524,489,,4700.0
1779602382.7764127,,,0.8347741365432739,,1096.8682356,490,,4710.0
1779602384.4847653,,,0.8653552532196045,,1098.5770959,491,,4720.0
1779602386.1880617,,,0.8138724565505981,,1100.2798846,492,,4730.0
1779602387.8949597,,,0.8429973125457764,,1101.990996,493,,4740.0
1779602410.5811126,,0.6486598253250122,,0.00010576819746349742,1124.6736965,494,1.6833415031433105,4750.0
1779602410.7492394,,,0.8147853016853333,,1124.8410625,495,,4750.0
1779602412.4811888,,,0.8499983549118042,,1126.5730118,496,,4760.0
1779602414.1322122,,,0.8421062231063843,,1128.224035,497,,4770.0
1779602415.7830644,,,0.8122426271438599,,1129.8755205,498,,4780.0
1779602417.447616,,,0.8377474546432495,,1131.5394388,499,,4790.0
1779602419.2409236,,,0.8527884483337402,,1133.3327466,500,,4800.0
1779602420.9767315,,,0.8308223485946655,,1135.0685545,501,,4810.0
1779602422.7092073,,,0.8256895542144775,,1136.8020311,502,,4820.0
1779602424.4437094,,,0.8371437788009644,,1138.5355323,503,,4830.0
1779602426.1801295,,,0.8229544162750244,,1140.2727068,504,,4840.0
1779602427.9160566,,,0.8128658533096313,,1142.0078794,505,,4850.0
1779602429.6530735,,,0.8401578068733215,,1143.7448965,506,,4860.0
1779602431.3914654,,,0.8487813472747803,,1145.4840809,507,,4870.0
1779602433.1337202,,,0.8312151432037354,,1147.2255429,508,,4880.0
1779602434.8713825,,,0.8151951432228088,,1148.9632053,509,,4890.0
1779602436.6068165,,,0.8141857981681824,,1150.6995382,510,,4900.0
1779602438.3431506,,,0.8418372869491577,,1152.435814,511,,4910.0
1779602440.0831344,,,0.824959397315979,,1154.1749574,512,,4920.0
1779602441.822009,,,0.8384065628051758,,1155.9146517,513,,4930.0
1779602443.5608666,,,0.8116775751113892,,1157.653104,514,,4940.0
1779602445.2940884,,,0.8197076916694641,,1159.3876656,515,,4950.0
1779602447.0307755,,,0.802757978439331,,1161.1231032,516,,4960.0
1779602448.7670028,,,0.8036913275718689,,1162.8593328,517,,4970.0
1779602450.503227,,,0.8423683643341064,,1164.5956591,518,,4980.0
1779602452.2398226,,,0.8090273141860962,,1166.3316456,519,,4990.0
1779602474.7445362,,0.6336712837219238,,0.0001,1188.8370816,520,1.7044485807418823,5000.0
1779602474.9122443,,,0.8358952403068542,,1189.0040671,521,,5000.0
1779602475.5057065,"{'path': 'media/html/Sample Generation_522_9f4a2512d73346a3b29c.html', 'size': 277, '_type': 'html-file', 'sha256': '9f4a2512d73346a3b29c9a56285eb59f777d8493d0446cf96f776c94d3c21982'}",,,,1189.5980325,522,,
