_timestamp,train/step_loss,val/loss,lr,_step,_runtime,train/loss,Sample Generation,iter
1779610546.981311,1.9116536378860474,,,39,110.3159963,,,370.0
1779610548.9552248,1.8799930810928345,,,40,112.2898797,,,380.0
1779610550.822577,1.8465155363082886,,,41,114.157187,,,390.0
1779610552.6942267,1.8671176433563232,,,42,116.0322499,,,400.0
1779610554.519647,1.8586692810058594,,,43,117.8542023,,,410.0
1779610556.5099971,1.8510558605194092,,,44,119.8446003,,,420.0
1779610558.3972528,1.84378981590271,,,45,121.7322085,,,430.0
1779610560.2797518,1.8277474641799927,,,46,123.6145211,,,440.0
1779610562.1626139,1.809996247291565,,,47,125.4974666,,,450.0
1779610564.0448978,1.7867132425308228,,,48,127.3796182,,,460.0
1779610565.9303713,1.7847743034362793,,,49,129.2658759,,,470.0
1779610567.808683,1.7876508235931396,,,50,131.143236,,,480.0
1779610569.6892874,1.7793536186218262,,,51,133.0243786,,,490.0
1779610593.675856,,1.7843927145004272,0.0009852826883675631,52,157.0115549,1.615808367729187,,500.0
1779610593.8653784,1.7535938024520874,,,53,157.200706,,,500.0
1779610595.717886,1.7690033912658691,,,54,159.0529545,,,510.0
1779610597.673876,1.7231438159942627,,,55,161.0087548,,,520.0
1779610599.58603,1.700209617614746,,,56,162.9201253,,,530.0
1779610601.421731,1.7129950523376465,,,57,164.7563283,,,540.0
1779610603.372839,1.6931214332580566,,,58,166.7074538,,,550.0
1779610605.2205317,1.6934559345245361,,,59,168.5549951,,,560.0
1779610607.2054873,1.6821500062942505,,,60,170.5395826,,,570.0
1779610609.0969536,1.7077219486236572,,,61,172.4310489,,,580.0
1779610610.9900258,1.6939531564712524,,,62,174.3334379,,,590.0
1779610612.9006748,1.648030400276184,,,63,176.2352921,,,600.0
1779610614.80799,1.6946184635162354,,,64,178.1424777,,,610.0
1779610616.711659,1.648277997970581,,,65,180.0463611,,,620.0
1779610618.6151686,1.6370723247528076,,,66,181.9497733,,,630.0
1779610620.520276,1.662437081336975,,,67,183.8548775,,,640.0
1779610622.421443,1.6350668668746948,,,68,185.7555383,,,650.0
1779610624.324887,1.6216557025909424,,,69,187.6589823,,,660.0
1779610626.2223942,1.616339921951294,,,70,189.5569577,,,670.0
1779610628.2216227,1.6254968643188477,,,71,191.5561903,,,680.0
1779610630.1444566,1.6153967380523682,,,72,193.4785519,,,690.0
1779610632.0741868,1.5981903076171875,,,73,195.4092106,,,700.0
1779610634.0831754,1.6138051748275757,,,74,197.4172707,,,710.0
1779610636.0592742,1.5587102174758911,,,75,199.3938748,,,720.0
1779610638.0293283,1.6236026287078857,,,76,201.363986,,,730.0
1779610640.007644,1.6098098754882812,,,77,203.3423965,,,740.0
1779610664.1342564,,1.6433444023132324,0.0009614856803571157,78,227.4738012,1.448546290397644,,750.0
1779610664.331263,1.5725384950637817,,,79,227.6659162,,,750.0
1779610666.1949003,1.5649688243865967,,,80,229.5331975,,,760.0
1779610668.0657828,1.5697910785675049,,,81,231.3998781,,,770.0
1779610669.931629,1.563392162322998,,,82,233.2657243,,,780.0
1779610671.8012528,1.557726502418518,,,83,235.1353481,,,790.0
1779610673.7533965,1.5693501234054565,,,84,237.0912217,,,800.0
1779610675.6752267,1.5846962928771973,,,85,239.0103559,,,810.0
1779610677.593067,1.5079424381256104,,,86,240.9278584,,,820.0
1779610679.5112371,1.5213680267333984,,,87,242.8458376,,,830.0
1779610681.4285517,1.527341604232788,,,88,244.7631507,,,840.0
1779610683.3451421,1.5369727611541748,,,89,246.6792374,,,850.0
1779610685.2615805,1.511857032775879,,,90,248.5964192,,,860.0
1779610687.170227,1.5082664489746094,,,91,250.5107666,,,870.0
1779610689.0959206,1.4863605499267578,,,92,252.4305192,,,880.0
1779610691.0134325,1.5191377401351929,,,93,254.348042,,,890.0
1779610692.9343672,1.5203592777252197,,,94,256.2689696,,,900.0
1779610694.855557,1.5057755708694458,,,95,258.1902885,,,910.0
1779610696.7741823,1.496556043624878,,,96,260.1087841,,,920.0
1779610698.696729,1.506525993347168,,,97,262.0308241,,,930.0
