val/loss,train/step_loss,iter,lr,_runtime,train/loss,_timestamp,Sample Generation,_step
,0.8934468030929565,3830.0,,911.7566467,,1779554015.7438107,,399
,0.8953461647033691,3840.0,,913.3234063,,1779554017.3109229,,400
,0.8850838541984558,3850.0,,914.8919918,,1779554018.8786852,,401
,0.8777835965156555,3860.0,,916.4617467,,1779554020.4487598,,402
,0.8856781125068665,3870.0,,918.0303593,,1779554022.0171509,,403
,0.8838137984275818,3880.0,,919.599286,,1779554023.5862818,,404
,0.8812479972839355,3890.0,,921.1687371,,1779554025.1554039,,405
,0.8974007368087769,3900.0,,922.7373868,,1779554026.7226174,,406
,0.8783057928085327,3910.0,,924.3069513,,1779554028.2898273,,407
,0.8671818375587463,3920.0,,925.8764719,,1779554029.8626983,,408
,0.8853341341018677,3930.0,,927.4458975,,1779554031.4324188,,409
,0.8691600561141968,3940.0,,929.0154843,,1779554033.0025136,,410
,0.8764270544052124,3950.0,,930.5845972,,1779554034.5716083,,411
,0.9093976020812988,3960.0,,932.1543472,,1779554036.1382043,,412
,0.8799854516983032,3970.0,,933.7237394,,1779554037.7106836,,413
,0.8914015293121338,3980.0,,935.2930007,,1779554039.2801347,,414
,0.873592734336853,3990.0,,936.8616939999999,,1779554040.8477674,,415
1.6454867124557495,,4000.0,0.00018936387015941957,957.7661197,0.7052848935127258,1779554061.7530267,,416
,0.8623806238174438,4000.0,,957.926753,,1779554061.9142694,,417
,0.8764991760253906,4010.0,,959.4968775,,1779554063.4838877,,418
,0.8822957873344421,4020.0,,961.0665789,,1779554065.0534353,,419
,0.875208854675293,4030.0,,962.6347673,,1779554066.6222837,,420
,0.8590865135192871,4040.0,,964.204981,,1779554068.1914694,,421
,0.862417995929718,4050.0,,965.7724788,,1779554069.7593553,,422
,0.8526413440704346,4060.0,,967.34151,,1779554071.3290262,,423
,0.8555984497070312,4070.0,,968.9108477,,1779554072.894978,,424
,0.8749179840087891,4080.0,,970.4799013,,1779554074.4668465,,425
,0.8404585719108582,4090.0,,972.0483114,,1779554076.0350952,,426
,0.8807529211044312,4100.0,,973.6176145,,1779554077.604626,,427
,0.8594849705696106,4110.0,,975.1847169,,1779554079.1713293,,428
,0.8759618997573853,4120.0,,976.7530752,,1779554080.7370973,,429
,0.8525580763816833,4130.0,,978.3219298,,1779554082.308759,,430
,0.870899498462677,4140.0,,979.8902358,,1779554083.8762565,,431
,0.8622658252716064,4150.0,,981.4594631,,1779554085.446474,,432
,0.8543139696121216,4160.0,,983.0290422,,1779554087.0160546,,433
,0.8700201511383057,4170.0,,984.5984021,,1779554088.5804543,,434
,0.8715638518333435,4180.0,,986.1682573,,1779554090.1551218,,435
,0.8676068782806396,4190.0,,987.7369651,,1779554091.7239761,,436
,0.8530316352844238,4200.0,,989.3063617,,1779554093.2886746,,437
,0.8708235025405884,4210.0,,990.8747637,,1779554094.8619504,,438
,0.8579868078231812,4220.0,,992.4443919,,1779554096.4313993,,439
,0.8787327408790588,4230.0,,994.0136311,,1779554098.0006409,,440
,0.8591470718383789,4240.0,,995.5833655,,1779554099.5703795,,441
1.6761159896850586,,4250.0,0.00015103031213214996,1016.5142423,0.6742346286773682,1779554120.500795,,442
,0.8779529333114624,4250.0,,1016.6749596,,1779554120.662476,,443
,0.860878050327301,4260.0,,1018.2439434,,1779554122.23087,,444
,0.8539574146270752,4270.0,,1019.8107685,,1779554123.7982848,,445
,0.8475698828697205,4280.0,,1021.3796111,,1779554125.3665113,,446
,0.8312922716140747,4290.0,,1022.9484792,,1779554126.9359956,,447
,0.8266102075576782,4300.0,,1024.5147563,,1779554128.5022728,,448
,0.8495817184448242,4310.0,,1026.0830063,,1779554130.0705225,,449
,0.8309347629547119,4320.0,,1027.6527644,,1779554131.639674,,450
,0.8547888398170471,4330.0,,1029.2222748,,1779554133.2092857,,451
,0.8324446678161621,4340.0,,1030.7906775,,1779554134.778194,,452
,0.8360430598258972,4350.0,,1032.3601611,,1779554136.3454108,,453
,0.8618785738945007,4360.0,,1033.9290731,,1779554137.91559,,454
,0.8445298671722412,4370.0,,1035.4978833,,1779554139.4808142,,455
,0.8299697637557983,4380.0,,1037.0666714,,1779554141.0537944,,456
,0.8608291745185852,4390.0,,1038.6364414,,1779554142.6235397,,457
,0.8345999121665955,4400.0,,1040.2055992,,1779554144.192611,,458
,0.8416838645935059,4410.0,,1041.7747479,,1779554145.759518,,459
,0.8523440361022949,4420.0,,1043.3434711,,1779554147.3292868,,460
,0.8421598672866821,4430.0,,1044.9123206,,1779554148.8993633,,461
,0.8369240760803223,4440.0,,1046.4815384,,1779554150.4674785,,462
,0.839087188243866,4450.0,,1048.0503553,,1779554152.0364969,,463
,0.8350387811660767,4460.0,,1049.6197137,,1779554153.6027737,,464
,0.8428277969360352,4470.0,,1051.1904988,,1779554155.1775918,,465
,0.8228421211242676,4480.0,,1052.760353,,1779554156.7418642,,466
,0.8362733125686646,4490.0,,1054.3285506,,1779554158.316067,,467
1.6855998039245605,,4500.0,0.00012292491384519912,1075.2706636,0.6535832285881042,1779554179.2572608,,468
,0.8207820653915405,4500.0,,1075.4322513,,1779554179.4197679,,469
,0.8426330089569092,4510.0,,1077.0013387,,1779554180.9888551,,470
,0.833007276058197,4520.0,,1078.5713041,,1779554182.5581844,,471
,0.849479079246521,4530.0,,1080.1392838,,1779554184.1268,,472
,0.8472195863723755,4540.0,,1081.7076923,,1779554185.692625,,473
,0.8649706840515137,4550.0,,1083.2779401,,1779554187.2616556,,474
,0.8363791704177856,4560.0,,1084.8459224,,1779554188.8334386,,475
,0.8298001289367676,4570.0,,1086.4145899,,1779554190.4021063,,476
,0.8510268926620483,4580.0,,1087.9835763,,1779554191.9707758,,477
,0.8492276668548584,4590.0,,1089.5527421,,1779554193.5398962,,478
,0.820500373840332,4600.0,,1091.1225537,,1779554195.1046531,,479
,0.8646881580352783,4610.0,,1092.6912879,,1779554196.6779342,,480
,0.831182599067688,4620.0,,1094.2613942,,1779554198.2438242,,481
,0.8127807974815369,4630.0,,1095.8298484,,1779554199.8173647,,482
,0.8355649709701538,4640.0,,1097.3997629,,1779554201.3867717,,483
,0.8553646802902222,4650.0,,1098.9692523,,1779554202.9557667,,484
,0.8457211256027222,4660.0,,1100.5383712,,1779554204.5258875,,485
,0.8280488848686218,4670.0,,1102.1083024,,1779554206.0921843,,486
,0.8463677167892456,4680.0,,1103.6775717,,1779554207.6645813,,487
,0.8391332030296326,4690.0,,1105.2461986,,1779554209.2323678,,488
,0.8203675746917725,4700.0,,1106.8148032,,1779554210.8018122,,489
,0.7883318662643433,4710.0,,1108.3836948,,1779554212.3707068,,490
,0.8227959871292114,4720.0,,1109.9522503,,1779554213.9391036,,491
,0.813259482383728,4730.0,,1111.5220912,,1779554215.5091958,,492
,0.826284646987915,4740.0,,1113.0899678,,1779554217.0774844,,493
1.7029640674591064,,4750.0,0.00010576819746349742,1133.9936945,0.6338423490524292,1779554237.9802098,,494
,0.8194827437400818,4750.0,,1134.1562921,,1779554238.1433043,,495
,0.8177242279052734,4760.0,,1135.7249762,,1779554239.7119877,,496
,0.7928358316421509,4770.0,,1137.2944021,,1779554241.2787662,,497
,0.8029385209083557,4780.0,,1138.8620317,,1779554242.849548,,498
,0.825529158115387,4790.0,,1140.4299495,,1779554244.4169114,,499
,0.814560055732727,4800.0,,1141.998532,,1779554245.9855447,,500
,0.8232954144477844,4810.0,,1143.5675531,,1779554247.5545635,,501
,0.821120023727417,4820.0,,1145.1361049,,1779554249.1231172,,502
,0.8178092241287231,4830.0,,1146.7042445,,1779554250.6917608,,503
,0.8274675607681274,4840.0,,1148.2731842,,1779554252.2602847,,504
,0.820915162563324,4850.0,,1149.8420645,,1779554253.8295808,,505
,0.8069450855255127,4860.0,,1151.4117056,,1779554255.3968883,,506
,0.7989177703857422,4870.0,,1152.9807652,,1779554256.9682815,,507
,0.8302319645881653,4880.0,,1154.5494722,,1779554258.5369887,,508
,0.8149526119232178,4890.0,,1156.1190368,,1779554260.106047,,509
,0.799074649810791,4900.0,,1157.6868028,,1779554261.6735084,,510
,0.8312431573867798,4910.0,,1159.255135,,1779554263.2364173,,511
,0.8154354095458984,4920.0,,1160.8240197,,1779554264.811536,,512
,0.8050999641418457,4930.0,,1162.392403,,1779554266.3799193,,513
,0.8000691533088684,4940.0,,1163.9622248,,1779554267.945445,,514
,0.8167607188224792,4950.0,,1165.5299043,,1779554269.5169384,,515
,0.825334906578064,4960.0,,1167.0986768,,1779554271.0856884,,516
,0.7836626768112183,4970.0,,1168.6678343,,1779554272.6548457,,517
,0.7846927642822266,4980.0,,1170.2369955,,1779554274.2240024,,518
,0.8182539939880371,4990.0,,1171.8063452,,1779554275.7938616,,519
1.7264806032180786,,5000.0,0.0001,1192.745326,0.6203760504722595,1779554296.732053,,520
,0.8186742663383484,5000.0,,1192.9070611,,1779554296.8901937,,521
,,,,1193.4798866,,1779554297.4665918,"{'_type': 'html-file', 'sha256': '6904cb7022d74623dbbeebbf5c97c232ea056ee5c10a42e1621968e579a8b9d2', 'path': 'media/html/Sample Generation_522_6904cb7022d74623dbbe.html', 'size': 272}",522
