train/loss,train/step_loss,iter,Sample Generation,_runtime,val/loss,lr,_step,_timestamp
,1.1054450273513794,3830.0,,429.3544981,,,399,1779559267.0755
,1.1142247915267944,3840.0,,430.1069661,,,400,1779559267.8226342
,1.121110439300537,3850.0,,430.8560992,,,401,1779559268.5765173
,1.0485470294952393,3860.0,,431.6055253,,,402,1779559269.327046
,1.1273155212402344,3870.0,,432.3566563,,,403,1779559270.0773902
,1.082160472869873,3880.0,,433.1061709,,,404,1779559270.8225527
,1.089442491531372,3890.0,,433.8557641,,,405,1779559271.5772848
,1.082505226135254,3900.0,,434.6055707,,,406,1779559272.3265855
,1.1028234958648682,3910.0,,435.3560329,,,407,1779559273.0771596
,1.091357946395874,3920.0,,436.106527,,,408,1779559273.8225157
,1.070528268814087,3930.0,,436.8554846,,,409,1779559274.5760233
,1.0701671838760376,3940.0,,437.6052402,,,410,1779559275.3193069
,1.0812783241271973,3950.0,,438.3547995,,,411,1779559276.0763202
,1.0850015878677368,3960.0,,439.1051043,,,412,1779559276.8224053
,1.0966320037841797,3970.0,,439.8542125,,,413,1779559277.5752263
,1.1121141910552979,3980.0,,440.6048191,,,414,1779559278.32583
,1.112086296081543,3990.0,,441.3563163,,,415,1779559279.0771766
1.002037525177002,,4000.0,,451.3705373,1.4825050830841064,0.00018936387015941957,416,1779559289.089501
,1.0870587825775146,4000.0,,451.4429992,,,417,1779559289.1615932
,1.0993729829788208,4010.0,,452.177349,,,418,1779559289.898347
,1.0893542766571045,4020.0,,452.9127209,,,419,1779559290.6342416
,1.1215931177139282,4030.0,,453.6479905,,,420,1779559291.3685014
,1.0698657035827637,4040.0,,454.385617,,,421,1779559292.1071377
,1.1252280473709106,4050.0,,455.1211245,,,422,1779559292.8421311
,1.0768810510635376,4060.0,,455.8554909,,,423,1779559293.5760114
,1.1238716840744019,4070.0,,456.5914552,,,424,1779559294.312976
,1.087707757949829,4080.0,,457.3319524,,,425,1779559295.053473
,1.0758692026138306,4090.0,,458.0816126,,,426,1779559295.8031332
,1.0770024061203003,4100.0,,458.8312363,,,427,1779559296.5517488
,1.0824127197265625,4110.0,,459.5815343,,,428,1779559297.3013854
,1.0834957361221313,4120.0,,460.3309666,,,429,1779559298.0521176
,1.060010552406311,4130.0,,461.0808536,,,430,1779559298.80186
,1.083234190940857,4140.0,,461.831658,,,431,1779559299.5518167
,1.0640928745269775,4150.0,,462.5810998,,,432,1779559300.3021154
,1.0769264698028564,4160.0,,463.33175,,,433,1779559301.0532708
,1.0922348499298096,4170.0,,464.081867,,,434,1779559301.8027546
,1.0668830871582031,4180.0,,464.8317839,,,435,1779559302.5533047
,1.0814533233642578,4190.0,,465.5823796,,,436,1779559303.3012664
,1.1119651794433594,4200.0,,466.3333102,,,437,1779559304.0541875
,1.0673003196716309,4210.0,,467.0826641,,,438,1779559304.8034456
,1.064273715019226,4220.0,,467.8337531,,,439,1779559305.5552738
,1.1031551361083984,4230.0,,468.5836467,,,440,1779559306.3046613
,1.0818049907684326,4240.0,,469.3328028,,,441,1779559307.0543234
0.9819512963294983,,4250.0,,479.2944325,1.4858829975128174,0.00015103031213214996,442,1779559317.0148005
,1.0896615982055664,4250.0,,479.364684,,,443,1779559317.0821984
,1.07829749584198,4260.0,,480.0961493,,,444,1779559317.8176699
,1.1168439388275146,4270.0,,480.8266906,,,445,1779559318.543349
,1.0566548109054565,4280.0,,481.5582259,,,446,1779559319.2797465
,1.087592363357544,4290.0,,482.2904779,,,447,1779559320.0114942
,1.081416368484497,4300.0,,483.0225269,,,448,1779559320.7428114
,1.0773953199386597,4310.0,,483.7639347,,,449,1779559321.482101
,1.0657012462615967,4320.0,,484.5137376,,,450,1779559322.2352583
,1.083127498626709,4330.0,,485.264631,,,451,1779559322.9856458
,1.0953662395477295,4340.0,,486.0142555,,,452,1779559323.7357762
,1.0826081037521362,4350.0,,486.7652564,,,453,1779559324.4819953
,1.0401281118392944,4360.0,,487.5152609,,,454,1779559325.2367816
,1.081749677658081,4370.0,,488.2668829,,,455,1779559325.9794939
,1.0644713640213013,4380.0,,489.0168116,,,456,1779559326.7376716
,1.05677330493927,4390.0,,489.7665371,,,457,1779559327.4824898
,1.0544744729995728,4400.0,,490.5156456,,,458,1779559328.23655
,1.0806283950805664,4410.0,,491.2669273,,,459,1779559328.9854367
,1.0965702533721924,4420.0,,492.0176353,,,460,1779559329.7372153
,1.0643360614776611,4430.0,,492.7683034,,,461,1779559330.4893203
,1.0535533428192139,4440.0,,493.5177253,,,462,1779559331.23874
,1.0960001945495605,4450.0,,494.2688309,,,463,1779559331.989848
,1.0859670639038086,4460.0,,495.0176851,,,464,1779559332.7392058
,1.0586260557174683,4470.0,,495.7677284,,,465,1779559333.488637
,1.0286014080047607,4480.0,,496.5178269,,,466,1779559334.2337189
,1.0510145425796509,4490.0,,497.2683289,,,467,1779559334.9884725
0.9680502414703369,,4500.0,,507.2893601,1.4911842346191406,0.00012292491384519912,468,1779559345.010336
,1.0805130004882812,4500.0,,507.3610921,,,469,1779559345.0815492
,1.0566625595092773,4510.0,,508.0950683,,,470,1779559345.8161445
,1.0762608051300049,4520.0,,508.8284514,,,471,1779559346.5499723
,1.0464171171188354,4530.0,,509.5640416,,,472,1779559347.2855623
,1.0738637447357178,4540.0,,510.2992292,,,473,1779559348.0207498
,1.0529242753982544,4550.0,,511.0353841,,,474,1779559348.7553413
,1.078883409500122,4560.0,,511.7711185,,,475,1779559349.4921343
,1.0488786697387695,4570.0,,512.5067421,,,476,1779559350.228263
,1.0517594814300537,4580.0,,513.2425585,,,477,1779559350.9640791
,1.0344606637954712,4590.0,,513.9773289,,,478,1779559351.6988494
,1.048986792564392,4600.0,,514.7256917,,,479,1779559352.4457684
,1.0944048166275024,4610.0,,515.4764546,,,480,1779559353.1979754
,1.0666704177856445,4620.0,,516.2260635,,,481,1779559353.9433455
,1.0441901683807373,4630.0,,516.9760727,,,482,1779559354.6962793
,1.0901479721069336,4640.0,,517.7260131,,,483,1779559355.445678
,1.0832635164260864,4650.0,,518.4775686,,,484,1779559356.1985705
,1.073351263999939,4660.0,,519.2270862,,,485,1779559356.9426212
,1.097050428390503,4670.0,,519.9779879,,,486,1779559357.6981661
,1.0720765590667725,4680.0,,520.7280826,,,487,1779559358.4490972
,1.0512137413024902,4690.0,,521.4780851,,,488,1779559359.1980042
,1.0321123600006104,4700.0,,522.2276048,,,489,1779559359.9484642
,1.0770914554595947,4710.0,,522.9778675,,,490,1779559360.6988823
,1.0676337480545044,4720.0,,523.7283057,,,491,1779559361.4456813
,1.0671288967132568,4730.0,,524.4774175,,,492,1779559362.1979392
,1.0642564296722412,4740.0,,525.2273571,,,493,1779559362.9482954
0.957660436630249,,4750.0,,535.0731314,1.495148777961731,0.00010576819746349742,494,1779559372.7908783
,1.0836071968078613,4750.0,,535.1430993,,,495,1779559372.864111
,1.0640372037887573,4760.0,,535.8711861,,,496,1779559373.592707
,1.0465184450149536,4770.0,,536.6009438,,,497,1779559374.3219492
,1.072265625,4780.0,,537.3322867,,,498,1779559375.053009
,1.0587329864501953,4790.0,,538.060631,,,499,1779559375.781646
,1.0642575025558472,4800.0,,538.7908713,,,500,1779559376.511788
,1.0679712295532227,4810.0,,539.5199511,,,501,1779559377.2409632
,1.0268821716308594,4820.0,,540.2494641,,,502,1779559377.9709847
,1.0695613622665405,4830.0,,540.9789814,,,503,1779559378.700502
,1.0821729898452759,4840.0,,541.7090624,,,504,1779559379.430583
,1.085084319114685,4850.0,,542.4420325,,,505,1779559380.1598172
,1.047424077987671,4860.0,,543.1928546,,,506,1779559380.9136958
,1.0442898273468018,4870.0,,543.9431802,,,507,1779559381.66416
,1.0525591373443604,4880.0,,544.6929844,,,508,1779559382.4145052
,1.025932788848877,4890.0,,545.4432086,,,509,1779559383.1647294
,1.0529794692993164,4900.0,,546.1929003,,,510,1779559383.914421
,1.04449462890625,4910.0,,546.9433577,,,511,1779559384.6626084
,1.074746012687683,4920.0,,547.6935643,,,512,1779559385.4142222
,1.0462367534637451,4930.0,,548.442863,,,513,1779559386.1639788
,1.0158625841140747,4940.0,,549.1934216,,,514,1779559386.9135227
,1.05607271194458,4950.0,,549.945095,,,515,1779559387.6661117
,1.018665075302124,4960.0,,550.69474,,,516,1779559388.4157422
,1.0586720705032349,4970.0,,551.4441384,,,517,1779559389.165148
,1.0325731039047241,4980.0,,552.1932317,,,518,1779559389.9147525
,1.0160913467407227,4990.0,,552.9440815,,,519,1779559390.6630757
0.9478945732116699,,5000.0,,562.878254,1.5073312520980835,0.0001,520,1779559400.599134
,1.0242775678634644,5000.0,,562.948417,,,521,1779559400.6699376
,,,"{'path': 'media/html/Sample Generation_522_f72f2479bf0a53fa8b0d.html', 'size': 275, '_type': 'html-file', 'sha256': 'f72f2479bf0a53fa8b0dda8612efedb981c3465a0751b3060487b89b314c1a0f'}",563.529441,,,522,1779559401.2502525
