lr,iter,_timestamp,train/loss,_step,Sample Generation,val/loss,train/step_loss,_runtime
,3830.0,1779557510.2213414,,399,,,0.8982371091842651,873.2757983
,3840.0,1779557511.7170734,,400,,,0.8951953649520874,874.7704614
,3850.0,1779557513.2125254,,401,,,0.8878624439239502,876.2659134
,3860.0,1779557514.706928,,402,,,0.8666591644287109,877.7611617
,3870.0,1779557516.2029114,,403,,,0.889691174030304,879.2568825
,3880.0,1779557517.699693,,404,,,0.891116738319397,880.7535856
,3890.0,1779557519.1965563,,405,,,0.8939915895462036,882.2504504
,3900.0,1779557520.6926477,,406,,,0.8928500413894653,883.7465494
,3910.0,1779557522.1892538,,407,,,0.8890355229377747,885.2431472
,3920.0,1779557523.6855397,,408,,,0.8766894340515137,886.7394995
,3930.0,1779557525.1806283,,409,,,0.8892419338226318,888.2353231
,3940.0,1779557526.6764007,,410,,,0.878094494342804,889.7304428
,3950.0,1779557528.1723773,,411,,,0.8803753852844238,891.2263781
,3960.0,1779557529.6686978,,412,,,0.9046365022659302,892.7227999
,3970.0,1779557531.1617756,,413,,,0.895741879940033,894.2187783
,3980.0,1779557532.6586566,,414,,,0.8963103294372559,895.7126883
,3990.0,1779557534.1540923,,415,,,0.879725992679596,897.207943
0.00018936387015941957,4000.0,1779557554.303146,0.7096208930015564,416,,1.632397174835205,,917.3570387
,4000.0,1779557554.4572117,,417,,,0.8691884279251099,917.5105998
,4010.0,1779557555.9514253,,418,,,0.894232988357544,919.0048135
,4020.0,1779557557.4465485,,419,,,0.8962929248809814,920.5006576
,4030.0,1779557558.9422076,,420,,,0.8800166845321655,921.9955956
,4040.0,1779557560.4380765,,421,,,0.8749419450759888,923.4919688
,4050.0,1779557561.9339004,,422,,,0.8694899082183838,924.9880153
,4060.0,1779557563.4292786,,423,,,0.8644406199455261,926.4832266
,4070.0,1779557564.9250028,,424,,,0.870057225227356,927.9792841
,4080.0,1779557566.4197965,,425,,,0.8814658522605896,929.4736879
,4090.0,1779557567.9155533,,426,,,0.8542104363441467,930.9689413
,4100.0,1779557569.4096138,,427,,,0.893815279006958,932.4642863
,4110.0,1779557570.9056907,,428,,,0.872498095035553,933.9596933
,4120.0,1779557572.4006119,,429,,,0.8805773258209229,935.4546898
,4130.0,1779557573.896474,,430,,,0.857401430606842,936.9503685
,4140.0,1779557575.3916917,,431,,,0.8738490343093872,938.4450799
,4150.0,1779557576.8865857,,432,,,0.8708688616752625,939.9404878
,4160.0,1779557578.378975,,433,,,0.8557769060134888,941.4359771
,4170.0,1779557579.877322,,434,,,0.8696845769882202,942.9314427
,4180.0,1779557581.372807,,435,,,0.8745290040969849,944.426987
,4190.0,1779557582.8681245,,436,,,0.8862147331237793,945.9215124
,4200.0,1779557584.3634505,,437,,,0.8598613739013672,947.417342
,4210.0,1779557585.8563242,,438,,,0.8680206537246704,948.9102161
,4220.0,1779557587.3508003,,439,,,0.8628123998641968,950.4052118
,4230.0,1779557588.8466706,,440,,,0.8786126375198364,951.900563
,4240.0,1779557590.3424177,,441,,,0.86282879114151,953.3958058
0.00015103031213214996,4250.0,1779557610.479708,0.6808115243911743,442,,1.6485867500305176,,973.534548
,4250.0,1779557610.6346192,,443,,,0.8741810321807861,973.6902501
,4260.0,1779557612.1292837,,444,,,0.8610280752182007,975.1831941
,4270.0,1779557613.6240766,,445,,,0.8682689666748047,976.6774647
,4280.0,1779557615.1186364,,446,,,0.858978807926178,978.1725325
,4290.0,1779557616.6109595,,447,,,0.8427835702896118,979.6643478
,4300.0,1779557618.1041973,,448,,,0.8383487462997437,981.1575854
,4310.0,1779557619.597979,,449,,,0.8587355017662048,982.6527124
,4320.0,1779557621.093621,,450,,,0.8419923186302185,984.1477303
,4330.0,1779557622.5876184,,451,,,0.857817530632019,985.6427158
,4340.0,1779557624.0828063,,452,,,0.8325725793838501,987.1366987
,4350.0,1779557625.5779605,,453,,,0.8455007076263428,988.6319694
,4360.0,1779557627.0733302,,454,,,0.8651646375656128,990.1267183
,4370.0,1779557628.5671222,,455,,,0.8504025340080261,991.6219453
,4380.0,1779557630.0634415,,456,,,0.8414003849029541,993.1173349
,4390.0,1779557631.5596223,,457,,,0.8760671615600586,994.6137011
,4400.0,1779557633.0547009,,458,,,0.8465441465377808,996.1085955
,4410.0,1779557634.5475986,,459,,,0.8668786287307739,997.601742
,4420.0,1779557636.041354,,460,,,0.8569607734680176,999.0971351
,4430.0,1779557637.5359824,,461,,,0.8486603498458862,1000.5938983
,4440.0,1779557639.037036,,462,,,0.852056622505188,1002.0909288
,4450.0,1779557640.5326986,,463,,,0.8504365682601929,1003.5866008
,4460.0,1779557642.027497,,464,,,0.8385912179946899,1005.0815682
,4470.0,1779557643.52258,,465,,,0.8456912636756897,1006.5763353
,4480.0,1779557645.0182173,,466,,,0.8319820165634155,1008.0716052
,4490.0,1779557646.5132859,,467,,,0.8375450372695923,1009.5676671
0.00012292491384519912,4500.0,1779557666.6438923,0.6571013927459717,468,,1.6745643615722656,,1029.697761
,4500.0,1779557666.7989187,,469,,,0.8272452354431152,1029.8523068
,4510.0,1779557668.2946885,,470,,,0.841980516910553,1031.3485946
,4520.0,1779557669.7900014,,471,,,0.8350849747657776,1032.8433894
,4530.0,1779557671.2800937,,472,,,0.8502018451690674,1034.3397322
,4540.0,1779557672.7813714,,473,,,0.8462680578231812,1035.8364578
,4550.0,1779557674.2774227,,474,,,0.8770606517791748,1037.3315421
,4560.0,1779557675.772498,,475,,,0.8485120534896851,1038.8258861
,4570.0,1779557677.266871,,476,,,0.8403908610343933,1040.3202591
,4580.0,1779557678.7613418,,477,,,0.8519083261489868,1041.8152339
,4590.0,1779557680.2571192,,478,,,0.858738899230957,1043.3107513
,4600.0,1779557681.7519462,,479,,,0.8264673948287964,1044.8062245
,4610.0,1779557683.244174,,480,,,0.8649953007698059,1046.301844
,4620.0,1779557684.744153,,481,,,0.8441705703735352,1047.7975413
,4630.0,1779557686.2388868,,482,,,0.8323816657066345,1049.2931493
,4640.0,1779557687.7336352,,483,,,0.8387759923934937,1050.7874663
,4650.0,1779557689.2294676,,484,,,0.8657947778701782,1052.2833592
,4660.0,1779557690.7214618,,485,,,0.8560863733291626,1053.7754294
,4670.0,1779557692.2163315,,486,,,0.8418706655502319,1055.2702151
,4680.0,1779557693.711313,,487,,,0.8523720502853394,1056.76522
,4690.0,1779557695.2055645,,488,,,0.8499982357025146,1058.2594597
,4700.0,1779557696.700145,,489,,,0.8306586742401123,1059.7542761
,4710.0,1779557698.196104,,490,,,0.7923295497894287,1061.2499966
,4720.0,1779557699.6912723,,491,,,0.8349774479866028,1062.7451496
,4730.0,1779557701.1862864,,492,,,0.8241308331489563,1064.2401812
,4740.0,1779557702.6826816,,493,,,0.8291911482810974,1065.7365734
0.00010576819746349742,4750.0,1779557722.8008287,0.6400408744812012,494,,1.6873350143432617,,1085.8581968
,4750.0,1779557722.9587264,,495,,,0.8303794860839844,1086.01262
,4760.0,1779557724.453148,,496,,,0.8209585547447205,1087.5073086
,4770.0,1779557725.9488347,,497,,,0.7975143194198608,1089.0022226
,4780.0,1779557727.4446115,,498,,,0.8149681687355042,1090.4985391
,4790.0,1779557728.9400597,,499,,,0.8350920081138611,1091.9941698
,4800.0,1779557730.436112,,500,,,0.8216090202331543,1093.4898107
,4810.0,1779557731.9314284,,501,,,0.8307380676269531,1094.9848164
,4820.0,1779557733.4259872,,502,,,0.8192126750946045,1096.4804736
,4830.0,1779557734.9211726,,503,,,0.8323026895523071,1097.9761741
,4840.0,1779557736.416426,,504,,,0.8384131789207458,1099.4710441
,4850.0,1779557737.9123805,,505,,,0.821989119052887,1100.9662187
,4860.0,1779557739.4072945,,506,,,0.8158621191978455,1102.4614805
,4870.0,1779557740.9022708,,507,,,0.8151583075523376,1103.9562151
,4880.0,1779557742.3981316,,508,,,0.8312221765518188,1105.4515198
,4890.0,1779557743.8937874,,509,,,0.8040202260017395,1106.9474896
,4900.0,1779557745.3891592,,510,,,0.801965057849884,1108.4430522
,4910.0,1779557746.878598,,511,,,0.8303853273391724,1109.9391053
,4920.0,1779557748.380536,,512,,,0.8193399906158447,1111.4344296
,4930.0,1779557749.8765416,,513,,,0.8135614991188049,1112.9304469
,4940.0,1779557751.3711202,,514,,,0.8054314851760864,1114.4250138
,4950.0,1779557752.8665917,,515,,,0.8396791219711304,1115.9206357
,4960.0,1779557754.3620265,,516,,,0.830769419670105,1117.4157994
,4970.0,1779557755.8564746,,517,,,0.7855944633483887,1118.9102612
,4980.0,1779557757.3515117,,518,,,0.800277590751648,1120.4048999
,4990.0,1779557758.8466134,,519,,,0.8232152462005615,1121.9000015
0.0001,5000.0,1779557779.0003953,0.6267783641815186,520,,1.70613431930542,,1142.0547737
,5000.0,1779557779.1550984,,521,,,0.8353092074394226,1142.2084864
,,1779557779.724946,,522,"{'_type': 'html-file', 'sha256': 'a5350d449df1f971bfec2f62f8028b4f350689efe18e9e5ad2f660d88e4ae034', 'path': 'media/html/Sample Generation_522_a5350d449df1f971bfec.html', 'size': 271}",,,1142.7788383
