_timestamp,train/step_loss,Sample Generation,lr,_step,iter,_runtime,val/loss,train/loss
1779604879.1667452,0.8439213037490845,,,393,3770.0,1105.6706292,,
1779604881.0702379,0.8601163029670715,,,394,3780.0,1107.5741522,,
1779604882.9801745,0.8515639305114746,,,395,3790.0,1109.4837479,,
1779604884.8849292,0.8503130674362183,,,396,3800.0,1111.3886067,,
1779604886.78704,0.8604808449745178,,,397,3810.0,1113.2907229,,
1779604888.6917002,0.8401824235916138,,,398,3820.0,1115.1947669,,
1779604890.5920622,0.8432797193527222,,,399,3830.0,1117.0956321,,
1779604892.49722,0.8589868545532227,,,400,3840.0,1119.000791,,
1779604894.4008539,0.8217042684555054,,,401,3850.0,1120.9044335,,
1779604896.2967675,0.8363012075424194,,,402,3860.0,1122.8048402,,
1779604898.2038586,0.8552544713020325,,,403,3870.0,1124.7077143,,
1779604900.1115713,0.8325247764587402,,,404,3880.0,1126.6146379,,
1779604902.0142086,0.8083029985427856,,,405,3890.0,1128.518447,,
1779604903.9184368,0.8444285988807678,,,406,3900.0,1130.4220072,,
1779604905.8241415,0.8416208624839783,,,407,3910.0,1132.3272083,,
1779604907.730752,0.8517023324966431,,,408,3920.0,1134.2338187,,
1779604909.629862,0.8435500860214233,,,409,3930.0,1136.1365561,,
1779604911.5322008,0.8267138004302979,,,410,3940.0,1138.0358119,,
1779604913.438539,0.835746169090271,,,411,3950.0,1139.9421103,,
1779604915.346966,0.8315920233726501,,,412,3960.0,1141.8512702,,
1779604917.253831,0.8506250381469727,,,413,3970.0,1143.7608478,,
1779604919.1620805,0.8338220119476318,,,414,3980.0,1145.6651474,,
1779604921.0641909,0.8353447914123535,,,415,3990.0,1147.5677621,,
1779604946.804659,,,0.00018936387015941957,416,4000.0,1173.3085431,1.66985285282135,0.6332595944404602
1779604946.985101,0.8398599624633789,,,417,4000.0,1173.4886727,,
1779604948.9370384,0.8150234818458557,,,418,4010.0,1175.4401052,,
1779604950.8819685,0.8189031481742859,,,419,4020.0,1177.3855726,,
1779604952.8270333,0.8155572414398193,,,420,4030.0,1179.3301001,,
1779604954.7632425,0.8239601850509644,,,421,4040.0,1181.2668154,,
1779604956.7051811,0.8141492009162903,,,422,4050.0,1183.2089432,,
1779604958.6461992,0.8121477961540222,,,423,4060.0,1185.1502926,,
1779604960.587637,0.8287496566772461,,,424,4070.0,1187.0907037,,
1779604962.4458237,0.8413766622543335,,,425,4080.0,1188.9502229,,
1779604964.4038546,0.8246779441833496,,,426,4090.0,1190.9082361,,
1779604966.363046,0.8109651803970337,,,427,4100.0,1192.8661127,,
1779604968.3214915,0.8378933668136597,,,428,4110.0,1194.8245583,,
1779604970.1219244,0.8199514746665955,,,429,4120.0,1196.6256572,,
1779604971.9705727,0.8042280077934265,,,430,4130.0,1198.4740105,,
1779604973.9708276,0.8027633428573608,,,431,4140.0,1200.4748901,,
1779604975.877041,0.8251603245735168,,,432,4150.0,1202.3826806,,
1779604977.7884915,0.8228995203971863,,,433,4160.0,1204.2925634,,
1779604979.69779,0.8308532238006592,,,434,4170.0,1206.2015684,,
1779604981.611221,0.8144733905792236,,,435,4180.0,1208.1142879,,
1779604983.5212855,0.8231992125511169,,,436,4190.0,1210.0248649,,
1779604985.4302824,0.8306921720504761,,,437,4200.0,1211.9359002,,
1779604987.3419147,0.8105522990226746,,,438,4210.0,1213.8455032,,
1779604989.2538686,0.8115964531898499,,,439,4220.0,1215.7577956,,
1779604991.1710494,0.8129767179489136,,,440,4230.0,1217.674789,,
1779604993.0837219,0.8252758383750916,,,441,4240.0,1219.5867887,,
1779605018.9550812,,,0.00015103031213214996,442,4250.0,1245.4626543,1.6887152194976807,0.6097196936607361
1779605019.1818929,0.8260226249694824,,,443,4250.0,1245.6854651,,
1779605021.079936,0.8060627579689026,,,444,4260.0,1247.5833295,,
1779605022.9288945,0.7963553071022034,,,445,4270.0,1249.4319612,,
1779605024.8538368,0.818986713886261,,,446,4280.0,1251.3579357,,
1779605026.7789977,0.8182311654090881,,,447,4290.0,1253.2824288,,
1779605028.6973562,0.8262717723846436,,,448,4300.0,1255.2009287,,
1779605030.6141868,0.7951111197471619,,,449,4310.0,1257.1172535,,
1779605032.5316293,0.8112294673919678,,,450,4320.0,1259.0352023,,
1779605034.4535918,0.810082197189331,,,451,4330.0,1260.9566587,,
1779605036.3712022,0.7931125164031982,,,452,4340.0,1262.8751127,,
1779605038.2905226,0.8122974634170532,,,453,4350.0,1264.7935893,,
1779605040.2074265,0.8000508546829224,,,454,4360.0,1266.7104933,,
1779605042.1316845,0.8114485740661621,,,455,4370.0,1268.6352601,,
1779605044.046496,0.7983181476593018,,,456,4380.0,1270.5500492,,
1779605045.9671223,0.8267288208007812,,,457,4390.0,1272.4708518,,
1779605047.8865614,0.7953922748565674,,,458,4400.0,1274.3896282,,
1779605049.8101392,0.79939866065979,,,459,4410.0,1276.3141365,,
1779605051.7255406,0.8109145760536194,,,460,4420.0,1278.2291113,,
1779605053.646114,0.7803391814231873,,,461,4430.0,1280.1501806,,
1779605055.5612571,0.8212936520576477,,,462,4440.0,1282.0643239,,
1779605057.486195,0.8117635846138,,,463,4450.0,1283.989262,,
1779605059.4044642,0.8206447958946228,,,464,4460.0,1285.9075309,,
1779605061.3239245,0.8018914461135864,,,465,4470.0,1287.8269913,,
1779605063.247926,0.8022888898849487,,,466,4480.0,1289.7519923,,
1779605065.169283,0.8242994546890259,,,467,4490.0,1291.6723497,,
1779605091.729693,,,0.00012292491384519912,468,4500.0,1318.2369358,1.7065731287002563,0.5867266654968262
1779605091.9296284,0.7721113562583923,,,469,4500.0,1318.4333473,,
1779605093.8376517,0.782393217086792,,,470,4510.0,1320.3411727,,
1779605095.7400894,0.7996406555175781,,,471,4520.0,1322.2436604,,
1779605097.6474164,0.7944051623344421,,,472,4530.0,1324.1509881,,
1779605099.556785,0.8159006237983704,,,473,4540.0,1326.0598519,,
1779605101.456494,0.7867136001586914,,,474,4550.0,1327.9614052,,
1779605103.3636544,0.7997618317604065,,,475,4560.0,1329.8671182,,
1779605105.2672393,0.7864652276039124,,,476,4570.0,1331.7703061,,
1779605107.176638,0.7917250990867615,,,477,4580.0,1333.6802104,,
1779605109.086311,0.8095660209655762,,,478,4590.0,1335.5896911,,
1779605110.9942214,0.7943673133850098,,,479,4600.0,1337.498349,,
1779605112.9035182,0.8045488595962524,,,480,4610.0,1339.4070905,,
1779605114.8134177,0.7877442240715027,,,481,4620.0,1341.3211046,,
1779605116.7291229,0.7832576632499695,,,482,4630.0,1343.2342534,,
1779605118.6390586,0.7813969254493713,,,483,4640.0,1345.1436699,,
1779605120.5510447,0.7891563773155212,,,484,4650.0,1347.0541115,,
1779605122.4615214,0.7722076773643494,,,485,4660.0,1348.9652729,,
1779605124.3767395,0.7620091438293457,,,486,4670.0,1350.8805893,,
1779605126.288055,0.7819958925247192,,,487,4680.0,1352.7920507,,
1779605128.203521,0.7916016578674316,,,488,4690.0,1354.7071502,,
1779605130.10988,0.7753415107727051,,,489,4700.0,1356.6186326,,
1779605132.0349197,0.8040474653244019,,,490,4710.0,1358.5398875,,
1779605133.948501,0.8066539764404297,,,491,4720.0,1360.4521146,,
1779605135.8554382,0.7600182294845581,,,492,4730.0,1362.3635623,,
1779605137.770324,0.7853211164474487,,,493,4740.0,1364.2733908,,
1779605164.3705459,,,0.00010576819746349742,494,4750.0,1390.8795975,1.717586636543274,0.5709216594696045
1779605164.5748532,0.8006715774536133,,,495,4750.0,1391.0784241,,
1779605166.4944732,0.7875113487243652,,,496,4760.0,1392.9975399,,
1779605168.40981,0.7689113616943359,,,497,4770.0,1394.9134719,,
1779605170.3306348,0.8026631474494934,,,498,4780.0,1396.8346476,,
1779605172.2522638,0.7885557413101196,,,499,4790.0,1398.7558346,,
1779605174.1763477,0.7888011932373047,,,500,4800.0,1400.6815187,,
1779605176.1013937,0.7740530967712402,,,501,4810.0,1402.6044604,,
1779605178.02594,0.79850172996521,,,502,4820.0,1404.5299979,,
1779605179.9453924,0.7737985849380493,,,503,4830.0,1406.449166,,
1779605181.8673625,0.7750391960144043,,,504,4840.0,1408.3704293,,
1779605183.7880862,0.7689793109893799,,,505,4850.0,1410.2921546,,
1779605185.7113712,0.7827321290969849,,,506,4860.0,1412.2149426,,
1779605187.6301427,0.7856214642524719,,,507,4870.0,1414.1390595,,
1779605189.561751,0.7655712366104126,,,508,4880.0,1416.065324,,
1779605191.4880376,0.7857580184936523,,,509,4890.0,1417.9916099,,
1779605193.4120376,0.7906442880630493,,,510,4900.0,1419.9158364,,
1779605195.3351114,0.7776803374290466,,,511,4910.0,1421.8391128,,
1779605197.2572205,0.7777265906333923,,,512,4920.0,1423.7612053,,
1779605199.1840482,0.7671763896942139,,,513,4930.0,1425.6876182,,
1779605201.1070209,0.7771857976913452,,,514,4940.0,1427.6110726,,
1779605203.029828,0.7807301878929138,,,515,4950.0,1429.53368,,
1779605204.9480438,0.7922482490539551,,,516,4960.0,1431.4511107,,
1779605206.8697996,0.7750847339630127,,,517,4970.0,1433.3728665,,
1779605208.7865891,0.7725176811218262,,,518,4980.0,1435.290413,,
1779605210.7047055,0.7734631299972534,,,519,4990.0,1437.2077723,,
1779605236.5639627,,,0.0001,520,5000.0,1463.0685387,1.749888300895691,0.554075300693512
1779605236.7507632,0.7792107462882996,,,521,5000.0,1463.258166,,
1779605237.5003579,,"{'path': 'media/html/Sample Generation_522_28599ac194972c066204.html', 'size': 272, '_type': 'html-file', 'sha256': '28599ac194972c0662047bfd6e9d62eed508cb83ca322ba3b21619e1033b0cdf'}",,522,,1464.003833,,
