_runtime,Sample Generation,iter,_step,val/loss,_timestamp,train/step_loss,train/loss,lr
524.6470812,,3830.0,399,,1779632880.838862,0.90267413854599,,
525.5412364,,3840.0,400,,1779632881.7319818,0.8953152298927307,,
526.4375364,,3850.0,401,,1779632882.6290069,0.8882438540458679,,
527.3445698,,3860.0,402,,1779632883.535527,0.9060031175613403,,
528.2414892,,3870.0,403,,1779632884.433273,0.8882409334182739,,
529.1332969,,3880.0,404,,1779632885.3247936,0.8972117304801941,,
530.0345842,,3890.0,405,,1779632886.2255204,0.8884084224700928,,
530.9295561,,3900.0,406,,1779632887.1206884,0.8909153342247009,,
531.8229438,,3910.0,407,,1779632888.0139265,0.9085442423820496,,
532.7261891,,3920.0,408,,1779632888.916978,0.8843139410018921,,
533.626449,,3930.0,409,,1779632889.818182,0.8834465146064758,,
534.5309388,,3940.0,410,,1779632890.7224078,0.8994602560997009,,
535.4314102,,3950.0,411,,1779632891.6228352,0.896040141582489,,
536.3264044,,3960.0,412,,1779632892.5175903,0.8908076286315918,,
537.2287961,,3970.0,413,,1779632893.420583,0.8934357166290283,,
538.1266522,,3980.0,414,,1779632894.3184285,0.8548721671104431,,
539.0251586,,3990.0,415,,1779632895.2169423,0.8791335821151733,,
551.9873057,,4000.0,416,1.6444529294967651,1779632908.1778965,,0.7143630981445312,0.00018936387015941957
552.0812985,,4000.0,417,,1779632908.2726521,0.8903071284294128,,
552.9749154,,4010.0,418,,1779632909.1666992,0.8974483013153076,,
553.8739978,,4020.0,419,,1779632910.0657816,0.8820825815200806,,
554.7641741,,4030.0,420,,1779632910.9551125,0.8728688955307007,,
555.666022,,4040.0,421,,1779632911.8573923,0.8823733925819397,,
556.5706322,,4050.0,422,,1779632912.7618198,0.8745810389518738,,
557.4694493,,4060.0,423,,1779632913.6604826,0.9000744223594666,,
558.3715768,,4070.0,424,,1779632914.5633008,0.8654305338859558,,
559.2655194,,4080.0,425,,1779632915.4566898,0.8655387163162231,,
560.1704939,,4090.0,426,,1779632916.3613114,0.8824922442436218,,
561.0698748,,4100.0,427,,1779632917.2616353,0.8883471488952637,,
561.9586703,,4110.0,428,,1779632918.1504564,0.9166560769081116,,
562.8581462,,4120.0,429,,1779632919.0494783,0.8613093495368958,,
563.7573137,,4130.0,430,,1779632919.9489455,0.8777670860290527,,
564.6503581,,4140.0,431,,1779632920.841552,0.8719629645347595,,
565.5635246,,4150.0,432,,1779632921.7547338,0.8795401453971863,,
566.4671743,,4160.0,433,,1779632922.6587698,0.8662906885147095,,
567.3694339,,4170.0,434,,1779632923.561125,0.8647195100784302,,
568.263784,,4180.0,435,,1779632924.455641,0.8597280383110046,,
569.1739971,,4190.0,436,,1779632925.3656397,0.8934615254402161,,
570.0808619,,4200.0,437,,1779632926.272641,0.8497822880744934,,
570.9830839,,4210.0,438,,1779632927.1738613,0.8669500946998596,,
571.8793634,,4220.0,439,,1779632928.0706432,0.8725975751876831,,
572.7898862,,4230.0,440,,1779632928.981573,0.8641790747642517,,
573.6880874,,4240.0,441,,1779632929.8788426,0.8767383098602295,,
586.6539211,,4250.0,442,1.654152274131775,1779632942.8451471,,0.6865212321281433,0.00015103031213214996
586.7471848,,4250.0,443,,1779632942.9389644,0.876715362071991,,
587.6446069,,4260.0,444,,1779632943.8363898,0.8612133860588074,,
588.5412844,,4270.0,445,,1779632944.733071,0.864777147769928,,
589.4295497,,4280.0,446,,1779632945.620681,0.8441027998924255,,
590.324332,,4290.0,447,,1779632946.516038,0.874201238155365,,
591.2183442,,4300.0,448,,1779632947.4092464,0.8653697371482849,,
592.1201567,,4310.0,449,,1779632948.3119388,0.8483567237854004,,
593.0210427,,4320.0,450,,1779632949.2127926,0.8569978475570679,,
593.9121895,,4330.0,451,,1779632950.1044796,0.8709433078765869,,
594.8136308,,4340.0,452,,1779632951.0052383,0.8432326912879944,,
595.7245205,,4350.0,453,,1779632951.9163046,0.8668887615203857,,
596.61676,,4360.0,454,,1779632952.8082848,0.8646813631057739,,
597.5240935,,4370.0,455,,1779632953.7152262,0.8691906332969666,,
598.4164734,,4380.0,456,,1779632954.6082566,0.8650672435760498,,
599.3259895,,4390.0,457,,1779632955.5168164,0.8510535359382629,,
600.2192093,,4400.0,458,,1779632956.4104588,0.8357142210006714,,
601.12468,,4410.0,459,,1779632957.3164542,0.8625264167785645,,
602.0214677,,4420.0,460,,1779632958.2127671,0.8831656575202942,,
602.917431,,4430.0,461,,1779632959.1092162,0.8314202427864075,,
603.8294078,,4440.0,462,,1779632960.0211928,0.8408008217811584,,
604.7267896,,4450.0,463,,1779632960.9185624,0.8468204140663147,,
605.6197263,,4460.0,464,,1779632961.8104174,0.8545042276382446,,
606.5216966,,4470.0,465,,1779632962.713398,0.842614471912384,,
607.4208274,,4480.0,466,,1779632963.6118016,0.873062252998352,,
608.3269532,,4490.0,467,,1779632964.5172572,0.8522605895996094,,
621.245894,,4500.0,468,1.6757029294967651,1779632977.4367273,,0.6637597680091858,0.00012292491384519912
621.3432006,,4500.0,469,,1779632977.5349863,0.8570798635482788,,
622.2442839,,4510.0,470,,1779632978.4360201,0.8571231961250305,,
623.1356745,,4520.0,471,,1779632979.3274517,0.8504916429519653,,
624.0418188,,4530.0,472,,1779632980.2335598,0.8308785557746887,,
624.9413127,,4540.0,473,,1779632981.133095,0.851166844367981,,
625.8393022,,4550.0,474,,1779632982.0306492,0.8454744219779968,,
626.7341024,,4560.0,475,,1779632982.9252064,0.8444744944572449,,
627.6382965,,4570.0,476,,1779632983.830082,0.8640980124473572,,
628.5338092,,4580.0,477,,1779632984.7255926,0.8445762395858765,,
629.4391453,,4590.0,478,,1779632985.6309276,0.83814936876297,,
630.3470992,,4600.0,479,,1779632986.5388849,0.846542239189148,,
631.2533853,,4610.0,480,,1779632987.4451697,0.8594939112663269,,
632.1560356,,4620.0,481,,1779632988.3478196,0.889972448348999,,
633.0753709,,4630.0,482,,1779632989.2663944,0.8360723853111267,,
633.984373,,4640.0,483,,1779632990.1756105,0.8408507704734802,,
634.9005979,,4650.0,484,,1779632991.0916514,0.8495157361030579,,
635.8222052,,4660.0,485,,1779632992.0139766,0.8609964847564697,,
636.8054135,,4670.0,486,,1779632992.997134,0.8211835622787476,,
637.7981338,,4680.0,487,,1779632993.9894383,0.837649405002594,,
638.7293401,,4690.0,488,,1779632994.9209273,0.846088171005249,,
639.651627,,4700.0,489,,1779632995.8434103,0.8549826145172119,,
640.5582555,,4710.0,490,,1779632996.7498214,0.8410344123840332,,
641.4794033,,4720.0,491,,1779632997.6704998,0.840901255607605,,
642.3972672,,4730.0,492,,1779632998.5890467,0.8062721490859985,,
643.3126453,,4740.0,493,,1779632999.5044296,0.8240447044372559,,
656.5462617,,4750.0,494,1.6963697671890259,1779633012.737138,,0.6417776346206665,0.00010576819746349742
656.6421456,,4750.0,495,,1779633012.8338575,0.8176971673965454,,
657.5548044,,4760.0,496,,1779633013.746588,0.846039891242981,,
658.4775115,,4770.0,497,,1779633014.6693676,0.8396943807601929,,
659.4009403,,4780.0,498,,1779633015.5927253,0.8400518894195557,,
660.3088795,,4790.0,499,,1779633016.5000682,0.8463720679283142,,
661.2276652,,4800.0,500,,1779633017.4193485,0.8490399122238159,,
662.1410424,,4810.0,501,,1779633018.3321347,0.8373898267745972,,
663.061661,,4820.0,502,,1779633019.2534432,0.8180494904518127,,
663.9710877,,4830.0,503,,1779633020.1628644,0.8274106979370117,,
664.8907744,,4840.0,504,,1779633021.0817285,0.8367100358009338,,
665.8045997,,4850.0,505,,1779633021.9961045,0.829521894454956,,
666.7154374,,4860.0,506,,1779633022.9060595,0.849407970905304,,
667.6242495,,4870.0,507,,1779633023.8157756,0.8217771053314209,,
668.5413798,,4880.0,508,,1779633024.7330422,0.8100749254226685,,
669.4528144,,4890.0,509,,1779633025.6445487,0.8097984790802002,,
670.3704606,,4900.0,510,,1779633026.561325,0.8150544762611389,,
671.2935765,,4910.0,511,,1779633027.4848204,0.8070291876792908,,
672.2045809,,4920.0,512,,1779633028.3963141,0.8086293935775757,,
673.1201658,,4930.0,513,,1779633029.3112164,0.8122848868370056,,
674.0378596,,4940.0,514,,1779633030.2296112,0.838037371635437,,
674.9526905,,4950.0,515,,1779633031.144267,0.8400418758392334,,
675.8651055,,4960.0,516,,1779633032.0558395,0.8279194831848145,,
676.7747162,,4970.0,517,,1779633032.9665008,0.8172128200531006,,
677.6868575,,4980.0,518,,1779633033.8780437,0.8474105000495911,,
678.5929499,,4990.0,519,,1779633034.784732,0.8100798726081848,,
691.6549126,,5000.0,520,1.7041577100753784,1779633047.8461514,,0.6288482546806335,0.0001
691.7563399,,5000.0,521,,1779633047.9476023,0.8209157586097717,,
692.6979867,"{'path': 'media/html/Sample Generation_522_6dc0d5785f32e1a11cc0.html', 'size': 271, '_type': 'html-file', 'sha256': '6dc0d5785f32e1a11cc063f201064f7ba0cd2879f732424b879fbe7611f04966'}",,522,,1779633048.8892643,,,
