train/step_loss,iter,Sample Generation,lr,_step,_runtime,val/loss,_timestamp,train/loss
0.8484091758728027,3810.0,,,397,1107.2332409,,1779618446.4888911,
0.8272230625152588,3820.0,,,398,1109.3566182,,1779618448.6122756,
0.8124210834503174,3830.0,,,399,1111.4855878,,1779618450.7434518,
0.8227530717849731,3840.0,,,400,1113.6158528,,1779618452.8746054,
0.8284657001495361,3850.0,,,401,1115.7444178,,1779618455.0021727,
0.81122887134552,3860.0,,,402,1117.8687257,,1779618457.126973,
0.863300085067749,3870.0,,,403,1119.9997141,,1779618459.2530408,
0.8436951637268066,3880.0,,,404,1122.1313893,,1779618461.3855643,
0.8298341631889343,3890.0,,,405,1124.258379,,1779618463.515852,
0.8282440900802612,3900.0,,,406,1126.3843132,,1779618465.642256,
0.8532566428184509,3910.0,,,407,1128.5124039,,1779618467.7706516,
0.8222709894180298,3920.0,,,408,1130.639733,,1779618469.897902,
0.8361631631851196,3930.0,,,409,1132.775009,,1779618472.0333977,
0.8217528462409973,3940.0,,,410,1134.90531,,1779618474.163558,
0.8393506407737732,3950.0,,,411,1137.0321532,,1779618476.2888775,
0.8116210103034973,3960.0,,,412,1139.1593544,,1779618478.4165907,
0.8143254518508911,3970.0,,,413,1141.2857542,,1779618480.5431697,
0.8251163959503174,3980.0,,,414,1143.4149995,,1779618482.673752,
0.8221420049667358,3990.0,,,415,1145.5457206,,1779618484.8044732,
,4000.0,,0.00018936387015941957,416,1174.8210868,1.7728153467178345,1779618514.0783448,0.6309365630149841
0.8089984655380249,4000.0,,,417,1175.0414244,,1779618514.3001769,
0.8028950095176697,4010.0,,,418,1177.159477,,1779618516.4182296,
0.8114247918128967,4020.0,,,419,1179.2823494,,1779618518.5405965,
0.8305389881134033,4030.0,,,420,1181.4070049,,1779618520.6652455,
0.8025689125061035,4040.0,,,421,1183.5311286,,1779618522.788527,
0.7964591383934021,4050.0,,,422,1185.660934,,1779618524.919035,
0.8225201368331909,4060.0,,,423,1187.7830878,,1779618527.0412428,
0.8222638368606567,4070.0,,,424,1189.9042849,,1779618529.162457,
0.7917550206184387,4080.0,,,425,1192.0278739,,1779618531.2866263,
0.8149423599243164,4090.0,,,426,1194.1510996,,1779618533.4092298,
0.8098977208137512,4100.0,,,427,1196.269841,,1779618535.5278037,
0.8180491924285889,4110.0,,,428,1198.3970848,,1779618537.6552055,
0.815855860710144,4120.0,,,429,1200.5236993,,1779618539.7824516,
0.8029178380966187,4130.0,,,430,1202.650063,,1779618541.9076014,
0.8066477179527283,4140.0,,,431,1204.7767985,,1779618544.0350463,
0.8214184641838074,4150.0,,,432,1206.8995933,,1779618546.1569533,
0.8093727827072144,4160.0,,,433,1209.0245625,,1779618548.28301,
0.8096321225166321,4170.0,,,434,1211.151645,,1779618550.4103975,
0.7855426669120789,4180.0,,,435,1213.2813346,,1779618552.540087,
0.8179263472557068,4190.0,,,436,1215.4146811,,1779618554.6691813,
0.7901908755302429,4200.0,,,437,1217.5417698,,1779618556.8005223,
0.79102623462677,4210.0,,,438,1219.6701775,,1779618558.92893,
0.806672215461731,4220.0,,,439,1221.7979383,,1779618561.05068,
0.8077578544616699,4230.0,,,440,1223.9276887,,1779618563.1859376,
0.8159393072128296,4240.0,,,441,1226.0585248,,1779618565.3167505,
,4250.0,,0.00015103031213214996,442,1255.0909259,1.8008508682250977,1779618594.3486838,0.6051332950592041
0.7955131530761719,4250.0,,,443,1255.2991553,,1779618594.5531728,
0.7996561527252197,4260.0,,,444,1257.3201858,,1779618596.5781257,
0.8227776288986206,4270.0,,,445,1259.5320874,,1779618598.790335,
0.8190804123878479,4280.0,,,446,1261.598618,,1779618600.8573706,
0.7946151494979858,4290.0,,,447,1263.6405796,,1779618602.8983667,
0.8087521195411682,4300.0,,,448,1265.8231186,,1779618605.0813673,
0.7848819494247437,4310.0,,,449,1267.9951329,,1779618607.252927,
0.8029478192329407,4320.0,,,450,1270.0321312,,1779618609.2902513,
0.811872124671936,4330.0,,,451,1272.1860627,,1779618611.4437642,
0.8005980253219604,4340.0,,,452,1274.3369995,,1779618613.5950766,
0.797327995300293,4350.0,,,453,1276.4800126,,1779618615.7378423,
0.8072896003723145,4360.0,,,454,1278.6296869,,1779618617.8874292,
0.8023081421852112,4370.0,,,455,1280.7842264,,1779618620.0425642,
0.7887251377105713,4380.0,,,456,1282.9324919,,1779618622.1912444,
0.7995999455451965,4390.0,,,457,1285.0813822,,1779618624.339352,
0.7906844615936279,4400.0,,,458,1287.2307443,,1779618626.489497,
0.8058497905731201,4410.0,,,459,1289.3814895,,1779618628.6397364,
0.763586699962616,4420.0,,,460,1291.528147,,1779618630.7861316,
0.800152599811554,4430.0,,,461,1293.6760532,,1779618632.9348059,
0.7828471660614014,4440.0,,,462,1295.8277993,,1779618635.0855222,
0.8162595629692078,4450.0,,,463,1297.9762955,,1779618637.230425,
0.7808073163032532,4460.0,,,464,1300.1367635,,1779618639.39501,
0.7950497269630432,4470.0,,,465,1302.2901652,,1779618641.548001,
0.7919803261756897,4480.0,,,466,1304.4469417,,1779618643.704371,
0.8018723726272583,4490.0,,,467,1306.5990626,,1779618645.857815,
,4500.0,,0.00012292491384519912,468,1335.5472139,1.8383151292800903,1779618674.8059664,0.5820329785346985
0.7610162496566772,4500.0,,,469,1335.7660404,,1779618675.0240092,
0.7995334267616272,4510.0,,,470,1337.8492943,,1779618677.1071022,
0.8204703330993652,4520.0,,,471,1339.9350224,,1779618679.1870418,
0.7854387164115906,4530.0,,,472,1342.0191773,,1779618681.2774239,
0.7869712114334106,4540.0,,,473,1344.2288647,,1779618683.487037,
0.7775410413742065,4550.0,,,474,1346.31355,,1779618685.569471,
0.792553722858429,4560.0,,,475,1348.3936855,,1779618687.652438,
0.7804245352745056,4570.0,,,476,1350.4837277,,1779618689.7390294,
0.7817668318748474,4580.0,,,477,1352.5664911,,1779618691.824492,
0.7679901719093323,4590.0,,,478,1354.6579427,,1779618693.916149,
0.7946186065673828,4600.0,,,479,1356.9605968,,1779618696.2188423,
0.7707782983779907,4610.0,,,480,1359.192143,,1779618698.4503095,
0.7949473857879639,4620.0,,,481,1361.4236269,,1779618700.6817582,
0.7946902513504028,4630.0,,,482,1363.6497512,,1779618702.9085038,
0.7922251224517822,4640.0,,,483,1365.8766022,,1779618705.1348078,
0.7753398418426514,4650.0,,,484,1368.099207,,1779618707.3572335,
0.7729498147964478,4660.0,,,485,1370.3240835,,1779618709.582836,
0.7821930646896362,4670.0,,,486,1372.5564607,,1779618711.814678,
0.781440258026123,4680.0,,,487,1374.7826507,,1779618714.040866,
0.7792787551879883,4690.0,,,488,1376.9995436,,1779618716.2577896,
0.7638857364654541,4700.0,,,489,1379.2219731,,1779618718.4801948,
0.7775752544403076,4710.0,,,490,1381.4410924,,1779618720.6998448,
0.7907907366752625,4720.0,,,491,1383.6593402,,1779618722.9180927,
0.7724292874336243,4730.0,,,492,1385.8742112,,1779618725.1315506,
0.7603042125701904,4740.0,,,493,1388.0940419,,1779618727.3511178,
,4750.0,,0.00010576819746349742,494,1416.7288079,1.8420544862747192,1779618755.9855006,0.5638054609298706
0.7779595851898193,4750.0,,,495,1416.9402265,,1779618756.1989791,
0.7762794494628906,4760.0,,,496,1419.14483,,1779618758.4032454,
0.7262606620788574,4770.0,,,497,1421.1525975,,1779618760.409974,
0.7839865684509277,4780.0,,,498,1423.3135469,,1779618762.5678458,
0.7647610902786255,4790.0,,,499,1425.537166,,1779618764.7954128,
0.7572901844978333,4800.0,,,500,1427.6672294,,1779618766.9250717,
0.7769249081611633,4810.0,,,501,1429.7944954,,1779618769.0524619,
0.7769601345062256,4820.0,,,502,1431.9229168,,1779618771.1813076,
0.7387566566467285,4830.0,,,503,1434.0512262,,1779618773.3094692,
0.7574039697647095,4840.0,,,504,1436.184801,,1779618775.4430485,
0.7954641580581665,4850.0,,,505,1438.3151855,,1779618777.573407,
0.7428224086761475,4860.0,,,506,1440.4483516,,1779618779.7065773,
0.7820019721984863,4870.0,,,507,1442.5813277,,1779618781.8393972,
0.7797298431396484,4880.0,,,508,1444.7165695,,1779618783.9748125,
0.760816216468811,4890.0,,,509,1446.848248,,1779618786.1060996,
0.771206259727478,4900.0,,,510,1448.9860097,,1779618788.2447622,
0.7589884996414185,4910.0,,,511,1451.1199383,,1779618790.3781848,
0.7447347044944763,4920.0,,,512,1453.2522798,,1779618792.5105271,
0.7894248962402344,4930.0,,,513,1455.3850917,,1779618794.6402743,
0.7406607866287231,4940.0,,,514,1457.5239131,,1779618796.7811584,
0.7544382810592651,4950.0,,,515,1459.6564746,,1779618798.914709,
0.7749958634376526,4960.0,,,516,1461.7883494,,1779618801.0465531,
0.752907931804657,4970.0,,,517,1463.9272814,,1779618803.1849673,
0.7755028605461121,4980.0,,,518,1466.0651567,,1779618805.323365,
0.7825562953948975,4990.0,,,519,1468.2043871,,1779618807.4626353,
,5000.0,,0.0001,520,1496.9218418,1.868686318397522,1779618836.1798031,0.546532928943634
0.7577654719352722,5000.0,,,521,1497.1305532,,1779618836.3887954,
,,"{'size': 271, '_type': 'html-file', 'sha256': 'f73901ad58dda139d0ef37afdccecf7cac5c95282d4f816d737ed5bab15ce2b6', 'path': 'media/html/Sample Generation_522_f73901ad58dda139d0ef.html'}",,522,1497.8579375,,1779618837.1157815,
