_runtime,Sample Generation,iter,train/loss,lr,val/loss,_timestamp,train/step_loss,_step
944.6588206,,3820.0,,,,1779556338.1763945,0.8557263612747192,398
946.3475693,,3830.0,,,,1779556339.859298,0.839550793170929,399
948.0343887,,3840.0,,,,1779556341.551964,0.8505550622940063,400
949.715692,,3850.0,,,,1779556343.233228,0.8429160118103027,401
951.3617619,,3860.0,,,,1779556344.8793166,0.8312228322029114,402
953.0081785,,3870.0,,,,1779556346.5258965,0.8124372363090515,403
954.6580311,,3880.0,,,,1779556348.1746204,0.8388364315032959,404
956.3055112,,3890.0,,,,1779556349.823592,0.8325420618057251,405
957.951048,,3900.0,,,,1779556351.4684756,0.8413791656494141,406
959.5969367,,3910.0,,,,1779556353.113994,0.8421249389648438,407
961.2401295,,3920.0,,,,1779556354.7582104,0.8234344720840454,408
962.889472,,3930.0,,,,1779556356.4069057,0.8317076563835144,409
964.5369416,,3940.0,,,,1779556358.0534215,0.8490970134735107,410
966.1826923,,3950.0,,,,1779556359.6998165,0.8205138444900513,411
967.8298887,,3960.0,,,,1779556361.3474655,0.8163765668869019,412
969.478545,,3970.0,,,,1779556362.9961202,0.8091487288475037,413
971.1273332,,3980.0,,,,1779556364.6449075,0.841313362121582,414
972.7740078,,3990.0,,,,1779556366.2915828,0.8359971046447754,415
994.4309136,,4000.0,0.6267133951187134,0.00018936387015941957,1.7745335102081299,1779556387.9435945,,416
994.5906818,,4000.0,,,,1779556388.107811,0.8187227249145508,417
996.136209,,4010.0,,,,1779556389.6537862,0.8252923488616943,418
997.8567212,,4020.0,,,,1779556391.3748019,0.8100957274436951,419
999.4876834,,4030.0,,,,1779556393.003726,0.8191329836845398,420
1001.1255199,,4040.0,,,,1779556394.6426113,0.8222757577896118,421
1002.7651585,,4050.0,,,,1779556396.282813,0.8281102180480957,422
1004.4045892,,4060.0,,,,1779556397.91871,0.817977786064148,423
1006.0448868,,4070.0,,,,1779556399.5629675,0.8322895765304565,424
1007.6837427,,4080.0,,,,1779556401.2018235,0.8154174089431763,425
1009.3278518,,4090.0,,,,1779556402.8454254,0.7913508415222168,426
1010.9642387,,4100.0,,,,1779556404.4823196,0.8039463758468628,427
1012.6093458,,4110.0,,,,1779556406.118507,0.8266074061393738,428
1014.2504189,,4120.0,,,,1779556407.7684996,0.7948526740074158,429
1015.8927643,,4130.0,,,,1779556409.4097588,0.804419755935669,430
1017.5291823,,4140.0,,,,1779556411.047263,0.8246350288391113,431
1019.1688929,,4150.0,,,,1779556412.686468,0.802986741065979,432
1020.8076653,,4160.0,,,,1779556414.3183973,0.8237975835800171,433
1022.4462138,,4170.0,,,,1779556415.9642947,0.7902839183807373,434
1024.0861655,,4180.0,,,,1779556417.6042464,0.7776259183883667,435
1025.7262265,,4190.0,,,,1779556419.2443073,0.8050864338874817,436
1027.3694814,,4200.0,,,,1779556420.8875623,0.7989093661308289,437
1029.0105249,,4210.0,,,,1779556422.527979,0.8088066577911377,438
1030.6496723,,4220.0,,,,1779556424.1677532,0.8067144155502319,439
1032.2894453,,4230.0,,,,1779556425.8029773,0.8118862509727478,440
1033.9321388,,4240.0,,,,1779556427.4502196,0.801749587059021,441
1055.7605945,,4250.0,0.5976668000221252,0.00015103031213214996,1.7997283935546875,1779556449.2776709,,442
1055.9389622,,4250.0,,,,1779556449.456724,0.8210924863815308,443
1057.6641934,,4260.0,,,,1779556451.1822743,0.7874158620834351,444
1059.3705925,,4270.0,,,,1779556452.8886733,0.7842666506767273,445
1060.9132965,,4280.0,,,,1779556454.4313774,0.7898232936859131,446
1062.5617029,,4290.0,,,,1779556456.0792532,0.8202530741691589,447
1064.1633273,,4300.0,,,,1779556457.6809464,0.7977603673934937,448
1065.7812862,,4310.0,,,,1779556459.2989407,0.8096067905426025,449
1067.3955902,,4320.0,,,,1779556460.913162,0.8012601137161255,450
1069.0001204,,4330.0,,,,1779556462.51765,0.7988996505737305,451
1070.6135998,,4340.0,,,,1779556464.1308908,0.7763025760650635,452
1072.2193804,,4350.0,,,,1779556465.7361617,0.8051717281341553,453
1073.8339001,,4360.0,,,,1779556467.3519807,0.797100841999054,454
1075.4709279,,4370.0,,,,1779556468.9885037,0.7784804701805115,455
1077.2028541,,4380.0,,,,1779556470.7206087,0.7898499965667725,456
1078.8354233,,4390.0,,,,1779556472.3530543,0.7925831079483032,457
1080.513689,,4400.0,,,,1779556474.0317698,0.7979100942611694,458
1082.1947594,,4410.0,,,,1779556475.7123644,0.7958027124404907,459
1083.8369279,,4420.0,,,,1779556477.3542943,0.7930556535720825,460
1085.4820594,,4430.0,,,,1779556478.9991398,0.7908685207366943,461
1087.1236808,,4440.0,,,,1779556480.6417615,0.7786164283752441,462
1088.7715405,,4450.0,,,,1779556482.2891173,0.7617667317390442,463
1090.4146524,,4460.0,,,,1779556483.9323742,0.7984431982040405,464
1092.0597869,,4470.0,,,,1779556485.5774784,0.7878883481025696,465
1093.7052526,,4480.0,,,,1779556487.2233334,0.769973635673523,466
1095.3510826,,4490.0,,,,1779556488.8691635,0.780931830406189,467
1117.2177783,,4500.0,0.5755193829536438,0.00012292491384519912,1.825118899345398,1779556510.7348394,,468
1117.3767633,,4500.0,,,,1779556510.8943405,0.7820219993591309,469
1119.203557,,4510.0,,,,1779556512.721638,0.7886828184127808,470
1120.7407734,,4520.0,,,,1779556514.2588542,0.7809635996818542,471
1122.4041534,,4530.0,,,,1779556515.9215603,0.7855473756790161,472
1123.9512087,,4540.0,,,,1779556517.468279,0.7789559960365295,473
1125.627238,,4550.0,,,,1779556519.1448126,0.7866137027740479,474
1127.2233396,,4560.0,,,,1779556520.7408173,0.7701533436775208,475
1128.9316647,,4570.0,,,,1779556522.4497454,0.7803137302398682,476
1130.6287091,,4580.0,,,,1779556524.1464381,0.8008026480674744,477
1132.1642881,,4590.0,,,,1779556525.6793747,0.7971931099891663,478
1133.844601,,4600.0,,,,1779556527.358341,0.7594990730285645,479
1135.500766,,4610.0,,,,1779556529.0188468,0.7750791311264038,480
1137.152763,,4620.0,,,,1779556530.669941,0.7534929513931274,481
1138.8035909,,4630.0,,,,1779556532.321167,0.764142632484436,482
1140.4549179,,4640.0,,,,1779556533.9729986,0.757790744304657,483
1142.1088875,,4650.0,,,,1779556535.6188195,0.7886364459991455,484
1143.7606026,,4660.0,,,,1779556537.2781773,0.7736241817474365,485
1145.411327,,4670.0,,,,1779556538.9294078,0.7770292162895203,486
1147.0612879,,4680.0,,,,1779556540.5793686,0.7756029963493347,487
1148.7179284,,4690.0,,,,1779556542.2352803,0.7784984111785889,488
1150.2613826,,4700.0,,,,1779556543.7794635,0.7720663547515869,489
1151.9771746,,4710.0,,,,1779556545.4947505,0.7769888639450073,490
1153.5174174,,4720.0,,,,1779556547.034921,0.7608041763305664,491
1155.1718171,,4730.0,,,,1779556548.689898,0.7876282930374146,492
1156.796263,,4740.0,,,,1779556550.3140152,0.760282576084137,493
1178.0810221,,4750.0,0.5557973980903625,0.00010576819746349742,1.8516448736190796,1779556571.5982585,,494
1178.2403311,,4750.0,,,,1779556571.7578022,0.7727901935577393,495
1179.9216246,,4760.0,,,,1779556573.4397054,0.7787372469902039,496
1181.5260479,,4770.0,,,,1779556575.0435023,0.7740404009819031,497
1183.2040497,,4780.0,,,,1779556576.7209792,0.7616850137710571,498
1184.8732049,,4790.0,,,,1779556578.390721,0.7591375112533569,499
1186.4254087,,4800.0,,,,1779556579.9434896,0.7724207043647766,500
1187.9635871,,4810.0,,,,1779556581.4807813,0.7632004022598267,501
1189.6597667,,4820.0,,,,1779556583.1768456,0.7831441164016724,502
1191.258673,,4830.0,,,,1779556584.776754,0.7615931034088135,503
1192.859306,,4840.0,,,,1779556586.376706,0.7626317739486694,504
1194.459278,,4850.0,,,,1779556587.9768546,0.7653071284294128,505
1196.0579822,,4860.0,,,,1779556589.576063,0.7694225311279297,506
1197.6579011,,4870.0,,,,1779556591.1753418,0.7762900590896606,507
1199.2574337,,4880.0,,,,1779556592.7749932,0.7826299667358398,508
1200.8568446,,4890.0,,,,1779556594.374187,0.7565688490867615,509
1202.456237,,4900.0,,,,1779556595.9739103,0.7872235774993896,510
1204.0551736,,4910.0,,,,1779556597.5732543,0.75467449426651,511
1205.655656,,4920.0,,,,1779556599.1724758,0.7569694519042969,512
1207.2549218,,4930.0,,,,1779556600.7724428,0.7402106523513794,513
1208.8536685,,4940.0,,,,1779556602.3717494,0.7502440810203552,514
1210.4541595,,4950.0,,,,1779556603.971736,0.7503701448440552,515
1212.1496792,,4960.0,,,,1779556605.666922,0.7347281575202942,516
1213.7430007,,4970.0,,,,1779556607.2605596,0.7500943541526794,517
1215.4343831,,4980.0,,,,1779556608.9519525,0.7696496844291687,518
1217.1360021,,4990.0,,,,1779556610.6540828,0.7552456855773926,519
1238.6848863,,5000.0,0.5395268797874451,0.0001,1.865962028503418,1779556632.2023509,,520
1238.8436363,,5000.0,,,,1779556632.361213,0.7531911134719849,521
1239.4959282,"{'size': 275, '_type': 'html-file', 'sha256': 'd6716b09aef189dca82b9077cfcc557646d25262ece0917c4b0dcc78d2afd717', 'path': 'media/html/Sample Generation_522_d6716b09aef189dca82b.html'}",,,,,1779556633.0132365,,522
