iter,val/loss,_step,_timestamp,train/loss,train/step_loss,_runtime,Sample Generation,lr
3780.0,,394,1779606947.6113694,,0.8719072341918945,1706.8101901,,
3790.0,,395,1779606950.3230517,,0.8581573963165283,1709.5222419,,
3800.0,,396,1779606953.0297651,,0.8453154563903809,1712.2334611,,
3810.0,,397,1779606955.7446997,,0.8565992712974548,1714.9437584,,
3820.0,,398,1779606958.4593174,,0.8483520746231079,1717.6578361,,
3830.0,,399,1779606961.2543657,,0.8509449362754822,1720.4587064,,
3840.0,,400,1779606964.126849,,0.8645378351211548,1723.3264286,,
3850.0,,401,1779606966.902569,,0.8300628662109375,1726.1024595,,
3860.0,,402,1779606969.6828263,,0.8518108129501343,1728.8818495,,
3870.0,,403,1779606972.462055,,0.8603329658508301,1731.6605735,,
3880.0,,404,1779606975.2335908,,0.8361108303070068,1734.4331125,,
3890.0,,405,1779606978.0150564,,0.8139054775238037,1737.2135748,,
3900.0,,406,1779606980.7951887,,0.8660112619400024,1739.9942113,,
3910.0,,407,1779606983.5698357,,0.8505500555038452,1742.7688634,,
3920.0,,408,1779606986.349923,,0.8673738241195679,1745.5492159,,
3930.0,,409,1779606989.128241,,0.8394029140472412,1748.3274482,,
3940.0,,410,1779606991.902962,,0.8270201683044434,1751.1019386,,
3950.0,,411,1779606994.6711106,,0.8386167287826538,1753.8759105,,
3960.0,,412,1779606997.45004,,0.8327979445457458,1756.6485585,,
3970.0,,413,1779607000.229253,,0.8630110025405884,1759.42881,,
3980.0,,414,1779607003.0053957,,0.848918080329895,1762.204629,,
3990.0,,415,1779607005.7824051,,0.8364735245704651,1764.9809235,,
4000.0,1.7387162446975708,416,1779607049.184629,0.6420923471450806,,1808.3841277,,0.00018936387015941957
4000.0,,417,1779607049.4581423,,0.8363922238349915,1808.6571621,,
4010.0,,418,1779607052.1434038,,0.8233253359794617,1811.3462686,,
4020.0,,419,1779607054.84036,,0.8236911296844482,1814.0412949,,
4030.0,,420,1779607057.5362482,,0.8212155103683472,1816.7347667,,
4040.0,,421,1779607060.2226799,,0.829744815826416,1819.4211984,,
4050.0,,422,1779607062.9162924,,0.817798376083374,1822.1148108,,
4060.0,,423,1779607065.609039,,0.8055436015129089,1824.8078688,,
4070.0,,424,1779607068.3076894,,0.8365583419799805,1827.5068483,,
4080.0,,425,1779607070.999378,,0.8534203171730042,1830.1984333,,
4090.0,,426,1779607073.6908689,,0.8432174324989319,1832.8893872,,
4100.0,,427,1779607076.3944647,,0.8240683078765869,1835.5935567,,
4110.0,,428,1779607079.094926,,0.8366697430610657,1838.2939493,,
4120.0,,429,1779607081.9300988,,0.8248475193977356,1841.1303104,,
4130.0,,430,1779607084.7750492,,0.7859429121017456,1843.9748867,,
4140.0,,431,1779607087.6225977,,0.8134458065032959,1846.8216245,,
4150.0,,432,1779607090.466382,,0.8252300024032593,1849.665413,,
4160.0,,433,1779607093.319132,,0.8295602798461914,1852.5186898,,
4170.0,,434,1779607096.1650786,,0.8302682042121887,1855.3641095,,
4180.0,,435,1779607099.008622,,0.8144849538803101,1858.2071402,,
4190.0,,436,1779607101.8580632,,0.8336300849914551,1861.0574113,,
4200.0,,437,1779607104.7043602,,0.8369162082672119,1863.9033886,,
4210.0,,438,1779607107.5478606,,0.831648588180542,1866.747041,,
4220.0,,439,1779607110.3861208,,0.8142085671424866,1869.5846391,,
4230.0,,440,1779607113.2364755,,0.8076506853103638,1872.4354971,,
4240.0,,441,1779607116.0850809,,0.83257657289505,1875.2843455,,
4250.0,1.7592015266418457,442,1779607160.8445199,0.6133884787559509,,1920.0436443,,0.00015103031213214996
4250.0,,443,1779607161.133811,,0.8368037939071655,1920.3333207,,
4260.0,,444,1779607163.9722445,,0.8208921551704407,1923.170763,,
4270.0,,445,1779607166.8131871,,0.8064634799957275,1926.0164325,,
4280.0,,446,1779607169.6555796,,0.8222606182098389,1928.8567581,,
4290.0,,447,1779607172.5075076,,0.8199931383132935,1931.7065304,,
4300.0,,448,1779607175.5061774,,0.8248615264892578,1934.7052162,,
4310.0,,449,1779607178.3876925,,0.8091914653778076,1937.5871003,,
4320.0,,450,1779607181.2733457,,0.8145154714584351,1940.4723196,,
4330.0,,451,1779607184.1624553,,0.8265626430511475,1943.3614771,,
4340.0,,452,1779607187.0486271,,0.8045848608016968,1946.2476504,,
4350.0,,453,1779607189.9392903,,0.8175645470619202,1949.1378089,,
4360.0,,454,1779607192.831358,,0.8143109679222107,1952.0304577,,
4370.0,,455,1779607195.7266974,,0.8143302798271179,1954.9257921,,
4380.0,,456,1779607198.6190178,,0.8071078062057495,1957.8185942,,
4390.0,,457,1779607201.5196698,,0.8142803907394409,1960.7181883,,
4400.0,,458,1779607204.5188582,,0.7976744174957275,1963.717972,,
4410.0,,459,1779607207.5770183,,0.8090033531188965,1966.7760435,,
4420.0,,460,1779607210.5480847,,0.8059123754501343,1969.7469881,,
4430.0,,461,1779607213.5168462,,0.7875141501426697,1972.7158712,,
4440.0,,462,1779607216.4891517,,0.8342932462692261,1975.688227,,
4450.0,,463,1779607219.451992,,0.7999178171157837,1978.6513324,,
4460.0,,464,1779607222.4102578,,0.8315726518630981,1981.6087764,,
4470.0,,465,1779607225.3703048,,0.8137643337249756,1984.5716072,,
4480.0,,466,1779607228.3379855,,0.8009369373321533,1987.5365041,,
4490.0,,467,1779607231.308757,,0.830595850944519,1990.5084113,,
4500.0,1.7731375694274902,468,1779607277.774515,0.5861769318580627,,2036.9766787,,0.00012292491384519912
4500.0,,469,1779607278.0790024,,0.7651565074920654,2037.2775209,,
4510.0,,470,1779607281.0382698,,0.7899470925331116,2040.2392687,,
4520.0,,471,1779607283.9931598,,0.7987850904464722,2043.1971209,,
4530.0,,472,1779607286.9564958,,0.7986142635345459,2046.1555209,,
4540.0,,473,1779607289.9129453,,0.8227053880691528,2049.1121388,,
4550.0,,474,1779607292.871705,,0.7923481464385986,2052.0734249,,
4560.0,,475,1779607295.8328645,,0.8023276329040527,2055.031383,,
4570.0,,476,1779607298.7928922,,0.7942095994949341,2057.9969275,,
4580.0,,477,1779607301.7620833,,0.7996739149093628,2060.9609557,,
4590.0,,478,1779607304.7227106,,0.8113634586334229,2063.9221446,,
4600.0,,479,1779607307.68523,,0.7970532178878784,2066.8842735,,
4610.0,,480,1779607310.6411963,,0.806304931640625,2069.8410137,,
4620.0,,481,1779607313.605518,,0.7946473360061646,2072.8040367,,
4630.0,,482,1779607316.5782306,,0.7876974940299988,2075.7767491,,
4640.0,,483,1779607319.5430975,,0.7726472020149231,2078.7422499,,
4650.0,,484,1779607322.5128977,,0.7864372730255127,2081.715159,,
4660.0,,485,1779607325.4833462,,0.7722024917602539,2084.682403,,
4670.0,,486,1779607328.4524753,,0.769834041595459,2087.6513962,,
4680.0,,487,1779607331.421813,,0.7790204882621765,2090.6210876,,
4690.0,,488,1779607334.3873856,,0.7876372337341309,2093.5869402,,
4700.0,,489,1779607337.3515763,,0.7879068851470947,2096.5506119,,
4710.0,,490,1779607340.316419,,0.8157306909561157,2099.5155471,,
4720.0,,491,1779607343.2807844,,0.8140119314193726,2102.4793029,,
4730.0,,492,1779607346.2450826,,0.7615324854850769,2105.4436012,,
4740.0,,493,1779607349.206634,,0.7889022827148438,2108.4051525,,
4750.0,1.7898552417755127,494,1779607395.609881,0.5681576132774353,,2154.8093997,,0.00010576819746349742
4750.0,,495,1779607395.9107306,,0.8214288949966431,2155.1097764,,
4760.0,,496,1779607398.86641,,0.7942694425582886,2158.0656361,,
4770.0,,497,1779607401.8255625,,0.7683985233306885,2161.0245861,,
4780.0,,498,1779607404.7812576,,0.8116504549980164,2163.9797761,,
4790.0,,499,1779607407.742035,,0.7871154546737671,2166.9410814,,
4800.0,,500,1779607410.6934614,,0.7946271896362305,2169.8965006,,
4810.0,,501,1779607413.656666,,0.7853841781616211,2172.8555746,,
4820.0,,502,1779607416.6139975,,0.7861347794532776,2175.8131398,,
4830.0,,503,1779607419.5715518,,0.7693554162979126,2178.7707441,,
4840.0,,504,1779607422.5427122,,0.7827881574630737,2181.7428005,,
4850.0,,505,1779607425.5062573,,0.7811689972877502,2184.7047758,,
4860.0,,506,1779607428.4741921,,0.7919082641601562,2187.6727106,,
4870.0,,507,1779607431.4356136,,0.8005027770996094,2190.6355019,,
4880.0,,508,1779607434.4015648,,0.7722461223602295,2193.6005128,,
4890.0,,509,1779607437.3724406,,0.783115565776825,2196.5714623,,
4900.0,,510,1779607440.3424928,,0.7988446950912476,2199.5410114,,
4910.0,,511,1779607443.3105013,,0.7814586162567139,2202.515563,,
4920.0,,512,1779607446.28219,,0.7801491022109985,2205.481214,,
4930.0,,513,1779607449.2504742,,0.767607569694519,2208.4496742,,
4940.0,,514,1779607452.2133358,,0.782020628452301,2211.4158675,,
4950.0,,515,1779607455.1740036,,0.7885916829109192,2214.3774466,,
4960.0,,516,1779607458.1410236,,0.7874842286109924,2217.3418223,,
4970.0,,517,1779607461.1089303,,0.7844874858856201,2220.3079606,,
4980.0,,518,1779607464.0800793,,0.7843366861343384,2223.279208,,
4990.0,,519,1779607467.0517554,,0.7781631350517273,2226.2502741,,
5000.0,1.8170620203018188,520,1779607513.5397315,0.5542314052581787,,2272.7388986,,0.0001
5000.0,,521,1779607513.832879,,0.7778403162956238,2273.0398387,,
,,522,1779607514.7128448,,,2273.9120905,"{'path': 'media/html/Sample Generation_522_76f0b6704d720688364f.html', 'size': 276, '_type': 'html-file', 'sha256': '76f0b6704d720688364faf77b836bb86c011d8a39260314e667cf2f0cbc20a7d'}",
