val/loss,train/loss,_timestamp,train/step_loss,lr,_runtime,_step,Sample Generation,iter
,,1779614339.543101,0.8786166906356812,,1097.9402841,398,,3820.0
,,1779614341.447159,0.8635424375534058,,1099.8436477,399,,3830.0
,,1779614343.3580508,0.8431025743484497,,1101.7550434,400,,3840.0
,,1779614345.263872,0.8759671449661255,,1103.6603606,401,,3850.0
,,1779614347.1736097,0.8944849967956543,,1105.5726002,402,,3860.0
,,1779614349.0824003,0.8832750916481018,,1107.4799281,403,,3870.0
,,1779614350.9910922,0.8804475665092468,,1109.388891,404,,3880.0
,,1779614352.8945503,0.8713308572769165,,1111.2949119,405,,3890.0
,,1779614354.803818,0.867855429649353,,1113.2008145,406,,3900.0
,,1779614356.7116063,0.8750062584877014,,1115.1092402,407,,3910.0
,,1779614358.6186588,0.889440655708313,,1117.0151474,408,,3920.0
,,1779614360.5228372,0.8925009965896606,,1118.9193259,409,,3930.0
,,1779614362.4304552,0.8288899660110474,,1120.8269439,410,,3940.0
,,1779614364.3376367,0.8601858019828796,,1122.7346579,411,,3950.0
,,1779614366.2455566,0.8423143625259399,,1124.6425755,412,,3960.0
,,1779614368.1556458,0.8505980372428894,,1126.5526552,413,,3970.0
,,1779614370.0571976,0.888236403465271,,1128.4595536,414,,3980.0
,,1779614371.969802,0.868524432182312,,1130.3662907,415,,3990.0
1.654707431793213,0.6919882297515869,1779614396.4632998,,0.00018936387015941957,1154.8603964,416,,4000.0
,,1779614396.6580455,0.8668230772018433,,1155.0550414,417,,4000.0
,,1779614398.6142871,0.8560220003128052,,1157.0107758,418,,4010.0
,,1779614400.532777,0.8534059524536133,,1158.9303341,419,,4020.0
,,1779614402.3940556,0.8588632941246033,,1160.7910524,420,,4030.0
,,1779614404.254758,0.8352218866348267,,1162.6519064,421,,4040.0
,,1779614406.1183252,0.8737229108810425,,1164.5148138,422,,4050.0
,,1779614407.981337,0.854438066482544,,1166.3783718,423,,4060.0
,,1779614409.9929004,0.8415328860282898,,1168.389389,424,,4070.0
,,1779614411.9162233,0.8760769367218018,,1170.3157076,425,,4080.0
,,1779614413.8546515,0.8304355144500732,,1172.25114,426,,4090.0
,,1779614415.7882578,0.8679472804069519,,1174.1850826,427,,4100.0
,,1779614417.7214735,0.8539056777954102,,1176.1184677,428,,4110.0
,,1779614419.6623087,0.851708710193634,,1178.0591563,429,,4120.0
,,1779614421.5977488,0.8508253693580627,,1179.9948644,430,,4130.0
,,1779614423.5312028,0.8625319004058838,,1181.9281757,431,,4140.0
,,1779614425.462191,0.8537622094154358,,1183.8590553,432,,4150.0
,,1779614427.3925126,0.8563429117202759,,1185.7895162,433,,4160.0
,,1779614429.3280206,0.8611254692077637,,1187.7249336,434,,4170.0
,,1779614431.2633007,0.8434560894966125,,1189.6597892,435,,4180.0
,,1779614433.1966815,0.8242883682250977,,1191.5938475,436,,4190.0
,,1779614435.1258996,0.8589128255844116,,1193.5229123,437,,4200.0
,,1779614437.0556765,0.8510681986808777,,1195.452165,438,,4210.0
,,1779614438.982267,0.8397015929222107,,1197.3793569,439,,4220.0
,,1779614440.9103644,0.8514499068260193,,1199.3112905,440,,4230.0
,,1779614442.849674,0.847934901714325,,1201.2467899,441,,4240.0
1.685692548751831,0.6607587933540344,1779614467.3703027,,0.00015103031213214996,1225.7674536,442,,4250.0
,,1779614467.5594609,0.8479955792427063,,1225.9564635,443,,4250.0
,,1779614469.3891408,0.8370832204818726,,1227.7856294,444,,4260.0
,,1779614471.3671215,0.844567060470581,,1229.7641133,445,,4270.0
,,1779614473.2673712,0.8183436989784241,,1231.664809,446,,4280.0
,,1779614475.1708667,0.834013819694519,,1233.5698707,447,,4290.0
,,1779614477.082997,0.8628814220428467,,1235.4799898,448,,4300.0
,,1779614478.9943652,0.8375939726829529,,1237.3914261,449,,4310.0
,,1779614480.9046502,0.808573842048645,,1239.3011388,450,,4320.0
,,1779614482.8844287,0.8474115133285522,,1241.2816817,451,,4330.0
,,1779614484.8595345,0.8485328555107117,,1243.2565292,452,,4340.0
,,1779614486.828103,0.8512588739395142,,1245.2259245,453,,4350.0
,,1779614488.7946475,0.8530293703079224,,1247.1927143,454,,4360.0
,,1779614490.7672436,0.8362881541252136,,1249.1642714,455,,4370.0
,,1779614492.742965,0.8410519361495972,,1251.1394536,456,,4380.0
,,1779614494.7144322,0.8302206993103027,,1253.1114304,457,,4390.0
,,1779614496.6816628,0.8329610824584961,,1255.0786767,458,,4400.0
,,1779614498.6431808,0.8368051052093506,,1257.0436042,459,,4410.0
,,1779614500.611473,0.8426048755645752,,1259.0085619,460,,4420.0
,,1779614502.5702584,0.8158802390098572,,1260.9760706,461,,4430.0
,,1779614504.5486813,0.8137841820716858,,1262.9461599,462,,4440.0
,,1779614506.51833,0.8491859436035156,,1264.9161909,463,,4450.0
,,1779614508.487324,0.8424252867698669,,1266.8838124,464,,4460.0
,,1779614510.4501836,0.8231831789016724,,1268.8471867,465,,4470.0
,,1779614512.4172597,0.8385913372039795,,1270.8137484,466,,4480.0
,,1779614514.3815632,0.8182259798049927,,1272.7784192,467,,4490.0
1.6901205778121948,0.6393111944198608,1779614538.7144332,,0.00012292491384519912,1297.1152241,468,,4500.0
,,1779614538.9056857,0.8443024158477783,,1297.3025285,469,,4500.0
,,1779614540.7217567,0.8273178935050964,,1299.1182453,470,,4510.0
,,1779614542.6420557,0.8190218210220337,,1301.039263,471,,4520.0
,,1779614544.6957054,0.8363791704177856,,1303.0925206,472,,4530.0
,,1779614546.588414,0.8184235095977783,,1304.9854068,473,,4540.0
,,1779614548.4860976,0.8132060766220093,,1306.8825863,474,,4550.0
,,1779614550.3791087,0.8113855719566345,,1308.7761032,475,,4560.0
,,1779614552.2722363,0.8257782459259033,,1310.672658,476,,4570.0
,,1779614554.2616878,0.8237050175666809,,1312.6581763,477,,4580.0
,,1779614556.3200045,0.8385415077209473,,1314.7168171,478,,4590.0
,,1779614558.2839856,0.8220537900924683,,1316.6814906,479,,4600.0
,,1779614560.252904,0.8246146440505981,,1318.6497325,480,,4610.0
,,1779614562.210744,0.8328564167022705,,1320.6130914,481,,4620.0
,,1779614564.1743393,0.7927480340003967,,1322.5769508,482,,4630.0
,,1779614566.1383996,0.8058469891548157,,1324.5362972,483,,4640.0
,,1779614568.103111,0.8305305242538452,,1326.4995994,484,,4650.0
,,1779614570.061549,0.8411016464233398,,1328.4593689,485,,4660.0
,,1779614572.0227559,0.8082883358001709,,1330.4195654,486,,4670.0
,,1779614573.9831476,0.8351459503173828,,1332.379636,487,,4680.0
,,1779614575.9387116,0.8208219408988953,,1334.3357126,488,,4690.0
,,1779614577.8998563,0.8208905458450317,,1336.2971604,489,,4700.0
,,1779614579.857383,0.809786319732666,,1338.2544007,490,,4710.0
,,1779614581.8146715,0.8350526094436646,,1340.2116737,491,,4720.0
,,1779614583.7777653,0.7968802452087402,,1342.1747599,492,,4730.0
,,1779614585.7372828,0.8222495317459106,,1344.1341787,493,,4740.0
1.717490553855896,0.6189491152763367,1779614609.8892252,,0.00010576819746349742,1368.2889326,494,,4750.0
,,1779614610.0869586,0.7943034172058105,,1368.4842263,495,,4750.0
,,1779614611.9915895,0.8265550136566162,,1370.3897292,496,,4760.0
,,1779614613.9008844,0.8128847479820251,,1372.2976798,497,,4770.0
,,1779614615.809524,0.786824107170105,,1374.2060126,498,,4780.0
,,1779614617.7125847,0.8119235038757324,,1376.113757,499,,4790.0
,,1779614619.6230555,0.8254820704460144,,1378.0201598,500,,4800.0
,,1779614621.5307405,0.8071188926696777,,1379.9293394,501,,4810.0
,,1779614623.443867,0.8069263100624084,,1381.8422338,502,,4820.0
,,1779614625.3569403,0.8107782006263733,,1383.7539334,503,,4830.0
,,1779614627.2642665,0.8008395433425903,,1385.6617776,504,,4840.0
,,1779614629.1722476,0.7936619520187378,,1387.5692563,505,,4850.0
,,1779614631.082602,0.809402585029602,,1389.4805883,506,,4860.0
,,1779614632.993397,0.8208594918251038,,1391.3903886,507,,4870.0
,,1779614634.9095943,0.796640157699585,,1393.3060829,508,,4880.0
,,1779614636.8152554,0.790887713432312,,1395.2170331,509,,4890.0
,,1779614638.7294915,0.7952102422714233,,1397.1259801,510,,4900.0
,,1779614640.6363049,0.815535306930542,,1399.0365904,511,,4910.0
,,1779614642.554616,0.8002264499664307,,1400.9550608,512,,4920.0
,,1779614644.4788904,0.8164398670196533,,1402.8758708,513,,4930.0
,,1779614646.4861944,0.7870789766311646,,1404.8834493,514,,4940.0
,,1779614648.5618765,0.8090397119522095,,1406.958365,515,,4950.0
,,1779614650.5758407,0.8023953437805176,,1408.9743722,516,,4960.0
,,1779614652.549797,0.779391348361969,,1410.9469983,517,,4970.0
,,1779614654.5248525,0.8190209865570068,,1412.9218494,518,,4980.0
,,1779614656.5002441,0.7953051924705505,,1414.8978268,519,,4990.0
1.7346822023391724,0.6029002666473389,1779614681.2834918,,0.0001,1439.6805355,520,,5000.0
,,1779614681.4700902,0.8244903087615967,,1439.8665788,521,,5000.0
,,1779614682.0343902,,,1440.4315906,522,"{'path': 'media/html/Sample Generation_522_9aebf47d73dd8cf6e23e.html', 'size': 270, '_type': 'html-file', 'sha256': '9aebf47d73dd8cf6e23e60e15233b26577b0195827504c37861c492bc06c8808'}",
