train/loss,iter,_step,train/step_loss,val/loss,_timestamp,Sample Generation,_runtime,lr
,3830.0,399,0.9413532018661499,,1779615649.2587245,,962.3931966,
,3840.0,400,0.9209129214286804,,1779615650.8790672,,964.0140071,
,3850.0,401,0.9546904563903809,,1779615652.5006554,,965.6357706,
,3860.0,402,0.9794259071350098,,1779615654.1221824,,967.2582126,
,3870.0,403,0.9557995200157166,,1779615655.7440708,,968.879228,
,3880.0,404,0.9596237540245056,,1779615657.3659017,,970.5008774,
,3890.0,405,0.9649559855461121,,1779615658.9855957,,972.1200679,
,3900.0,406,0.951665997505188,,1779615660.6015775,,973.7374437,
,3910.0,407,0.9498411417007446,,1779615662.22381,,975.3587993,
,3920.0,408,0.9608986377716064,,1779615663.836904,,976.9746553,
,3930.0,409,0.9739840030670166,,1779615665.46138,,978.5963559,
,3940.0,410,0.9131759405136108,,1779615667.0862675,,980.2207398,
,3950.0,411,0.9518581032752991,,1779615668.70297,,981.8378017,
,3960.0,412,0.9240183234214783,,1779615670.322453,,983.4579296,
,3970.0,413,0.9393419623374939,,1779615671.9476624,,985.0826418,
,3980.0,414,0.9674839973449707,,1779615673.598111,,986.7331831,
,3990.0,415,0.9373874664306641,,1779615675.3445451,,988.4796287,
0.8061894774436951,4000.0,416,,1.5661145448684692,1779615697.4364142,,1010.5766285,0.00018936387015941957
,4000.0,417,0.9468141794204712,,1779615697.6235776,,1010.7590823,
,4010.0,418,0.9373566508293152,,1779615699.362978,,1012.4974503,
,4020.0,419,0.9368710517883301,,1779615701.100609,,1014.2355862,
,4030.0,420,0.9501340389251709,,1779615702.7580075,,1015.89334,
,4040.0,421,0.9186911582946777,,1779615704.358272,,1017.4936182,
,4050.0,422,0.9506683349609375,,1779615705.9504552,,1019.0926699,
,4060.0,423,0.9415733814239502,,1779615707.5585663,,1020.6950464,
,4070.0,424,0.92763352394104,,1779615709.1741343,,1022.3091119,
,4080.0,425,0.9605962634086609,,1779615710.7778344,,1023.9123068,
,4090.0,426,0.9179695844650269,,1779615712.3929796,,1025.5309036,
,4100.0,427,0.9603757858276367,,1779615714.1440003,,1027.2792347,
,4110.0,428,0.9332818388938904,,1779615715.7328134,,1028.8692649,
,4120.0,429,0.9355771541595459,,1779615717.374013,,1030.5091226,
,4130.0,430,0.9327714443206787,,1779615719.0564065,,1032.1908787,
,4140.0,431,0.9529122710227966,,1779615720.7970037,,1033.9319804,
,4150.0,432,0.93244868516922,,1779615722.4393516,,1035.5738239,
,4160.0,433,0.9412316083908081,,1779615724.1466238,,1037.281601,
,4170.0,434,0.950014591217041,,1779615725.7745564,,1038.9136858,
,4180.0,435,0.9295605421066284,,1779615727.4104266,,1040.5495484,
,4190.0,436,0.9225298762321472,,1779615729.0532854,,1042.1883775,
,4200.0,437,0.955024003982544,,1779615730.6928253,,1043.8278038,
,4210.0,438,0.934178352355957,,1779615732.331939,,1045.4671901,
,4220.0,439,0.9304311871528625,,1779615733.971637,,1047.1066421,
,4230.0,440,0.9272037744522095,,1779615735.6104932,,1048.7454053,
,4240.0,441,0.9349514245986938,,1779615737.2464862,,1050.3819128,
0.7783328294754028,4250.0,442,,1.590275764465332,1779615759.78508,,1072.9195524,0.00015103031213214996
,4250.0,443,0.9269325733184814,,1779615759.9398923,,1073.0749107,
,4260.0,444,0.9188200235366821,,1779615761.644692,,1074.7798164,
,4270.0,445,0.9183990955352783,,1779615763.2949398,,1076.4318572,
,4280.0,446,0.9054763317108154,,1779615764.9437647,,1078.0788203,
,4290.0,447,0.9170213937759399,,1779615766.5948822,,1079.7293545,
,4300.0,448,0.9336193203926086,,1779615768.2441547,,1081.3786268,
,4310.0,449,0.9193121194839478,,1779615769.894837,,1083.0343272,
,4320.0,450,0.8962073922157288,,1779615771.5553076,,1084.6907571,
,4330.0,451,0.9298315048217773,,1779615773.208062,,1086.3432548,
,4340.0,452,0.9375472068786621,,1779615774.8608918,,1087.9969017,
,4350.0,453,0.9378703236579895,,1779615776.5180426,,1089.6530197,
,4360.0,454,0.9322694540023804,,1779615778.1705284,,1091.3050007,
,4370.0,455,0.9295089244842529,,1779615779.8227105,,1092.9571828,
,4380.0,456,0.9278308153152466,,1779615781.4824653,,1094.6174982,
,4390.0,457,0.9225137829780579,,1779615783.1363306,,1096.2713922,
,4400.0,458,0.9161013960838318,,1779615784.7898183,,1097.9247682,
,4410.0,459,0.915652871131897,,1779615786.4476905,,1099.5826668,
,4420.0,460,0.9280949831008911,,1779615788.0974786,,1101.2343512,
,4430.0,461,0.9167195558547974,,1779615789.75499,,1102.8900936,
,4440.0,462,0.9089959263801575,,1779615791.4113965,,1104.5458688,
,4450.0,463,0.9345722794532776,,1779615793.0635679,,1106.1984963,
,4460.0,464,0.9204095602035522,,1779615794.7161293,,1107.851107,
,4470.0,465,0.9102498292922974,,1779615796.3692615,,1109.5042388,
,4480.0,466,0.9224798083305359,,1779615798.0274687,,1111.162519,
,4490.0,467,0.9007119536399841,,1779615799.679495,,1112.8139675,
0.7587159872055054,4500.0,468,,1.5852755308151245,1779615821.8936238,,1135.0301596,0.00012292491384519912
,4500.0,469,0.9334816932678223,,1779615822.0617845,,1135.1968335,
,4510.0,470,0.908688485622406,,1779615823.746804,,1136.8817953,
,4520.0,471,0.9044883251190186,,1779615825.447839,,1138.5823114,
,4530.0,472,0.9277071356773376,,1779615827.0605364,,1140.196131,
,4540.0,473,0.9087811708450317,,1779615828.6788301,,1141.8138072,
,4550.0,474,0.903074324131012,,1779615830.2906642,,1143.4256014,
,4560.0,475,0.90528404712677,,1779615831.9148507,,1145.0499273,
,4570.0,476,0.9151111245155334,,1779615833.5878906,,1146.7228768,
,4580.0,477,0.9134105443954468,,1779615835.3058395,,1148.4413319,
,4590.0,478,0.9241015911102295,,1779615836.9357953,,1150.0711496,
,4600.0,479,0.913359522819519,,1779615838.5673702,,1151.7027008,
,4610.0,480,0.8991807699203491,,1779615840.1997676,,1153.3342398,
,4620.0,481,0.9223615527153015,,1779615841.835716,,1154.970763,
,4630.0,482,0.8762285709381104,,1779615843.469273,,1156.6046933,
,4640.0,483,0.8946255445480347,,1779615845.0994744,,1158.2347305,
,4650.0,484,0.9201417565345764,,1779615846.8310614,,1159.9660397,
,4660.0,485,0.9375787377357483,,1779615848.4896433,,1161.6248195,
,4670.0,486,0.8880099058151245,,1779615850.0904837,,1163.2252959,
,4680.0,487,0.9169163703918457,,1779615851.7736487,,1164.9084899,
,4690.0,488,0.9200267791748047,,1779615853.433061,,1166.5710822,
,4700.0,489,0.904493510723114,,1779615855.0992265,,1168.2336986,
,4710.0,490,0.9014033079147339,,1779615856.7619102,,1169.8968862,
,4720.0,491,0.9291983246803284,,1779615858.4216397,,1171.5561119,
,4730.0,492,0.8808948993682861,,1779615860.0822556,,1173.2167278,
,4740.0,493,0.9145025014877319,,1779615861.7443674,,1174.8794992,
0.7411673069000244,4750.0,494,,1.603803277015686,1779615883.799749,,1196.93473,0.00010576819746349742
,4750.0,495,0.8798202276229858,,1779615883.9730814,,1197.1107394,
,4760.0,496,0.9210107922554016,,1779615885.5800018,,1198.7149805,
,4770.0,497,0.907178521156311,,1779615887.1789484,,1200.3139421,
,4780.0,498,0.8771496415138245,,1779615888.7773325,,1201.912309,
,4790.0,499,0.9044661521911621,,1779615890.3772862,,1203.5122632,
,4800.0,500,0.9216964840888977,,1779615892.100817,,1205.2357963,
,4810.0,501,0.8998539447784424,,1779615893.7172894,,1206.8543446,
,4820.0,502,0.8987952470779419,,1779615895.3380713,,1208.4731791,
,4830.0,503,0.8990969657897949,,1779615896.9579868,,1210.092993,
,4840.0,504,0.8987985849380493,,1779615898.5748417,,1211.7098186,
,4850.0,505,0.8798262476921082,,1779615900.1890275,,1213.3238711,
,4860.0,506,0.9082185626029968,,1779615901.8125076,,1214.9474829,
,4870.0,507,0.9117050170898438,,1779615903.525718,,1216.6601902,
,4880.0,508,0.9034377336502075,,1779615905.2881763,,1218.4233243,
,4890.0,509,0.8775224685668945,,1779615907.0481932,,1220.1832224,
,4900.0,510,0.8787248134613037,,1779615908.747312,,1221.8817844,
,4910.0,511,0.9119843244552612,,1779615910.4061682,,1223.5406407,
,4920.0,512,0.8912575244903564,,1779615911.9948199,,1225.1292922,
,4930.0,513,0.9043282866477966,,1779615913.589929,,1226.7244016,
,4940.0,514,0.8862248063087463,,1779615915.3209167,,1228.4553891,
,4950.0,515,0.8990516662597656,,1779615916.9728208,,1230.1077969,
,4960.0,516,0.8758388757705688,,1779615918.6214619,,1231.7559341,
,4970.0,517,0.8740105628967285,,1779615920.267095,,1233.4018792,
,4980.0,518,0.9090061187744141,,1779615921.911867,,1235.0468458,
,4990.0,519,0.8928183317184448,,1779615923.5587292,,1236.6932014,
0.7277424335479736,5000.0,520,,1.6198394298553467,1779615945.8439965,,1258.9790329,0.0001
,5000.0,521,0.9088646173477173,,1779615946.0120804,,1259.1472633,
,,522,,,1779615946.6030295,"{'path': 'media/html/Sample Generation_522_26b542904d3dae0b064d.html', 'size': 274, '_type': 'html-file', 'sha256': '26b542904d3dae0b064d7108f33295e6f8c9121d22fa731b8a50c94be92dabfa'}",1259.738013,
