_runtime,val/loss,train/loss,Sample Generation,_step,_timestamp,train/step_loss,lr,iter
832.878448,,,,399,1779555134.290577,0.9707162380218506,,3830.0
834.2814273,,,,400,1779555135.6910105,0.9487597346305847,,3840.0
835.6861666,,,,401,1779555137.0979302,0.950003981590271,,3850.0
837.0888822,,,,402,1779555138.500863,0.9338494539260864,,3860.0
838.4914847,,,,403,1779555139.903747,0.957351565361023,,3870.0
839.8947937,,,,404,1779555141.3070567,0.9550700783729553,,3880.0
841.2968841,,,,405,1779555142.7089577,0.960390567779541,,3890.0
842.7028894,,,,406,1779555144.1149547,0.9541476964950562,,3900.0
844.1102021,,,,407,1779555145.522969,0.952171266078949,,3910.0
845.5173573,,,,408,1779555146.9296207,0.9431114196777344,,3920.0
846.9258441,,,,409,1779555148.337894,0.9551300406455994,,3930.0
848.3312371,,,,410,1779555149.740763,0.9391244649887085,,3940.0
849.7397184,,,,411,1779555151.1520143,0.9601079225540161,,3950.0
851.1490892,,,,412,1779555152.5611045,0.9658302068710327,,3960.0
852.5553086,,,,413,1779555153.9680758,0.9608637094497681,,3970.0
854.026959,,,,414,1779555155.439726,0.9729139804840088,,3980.0
855.5223118,,,,415,1779555156.9350789,0.9411301016807556,,3990.0
874.3058261,1.5513949394226074,0.8071699738502502,,416,1779555175.714405,,0.00018936387015941957,4000.0
874.4437477,,,,417,1779555175.8558922,0.9419045448303223,,4000.0
875.8646553,,,,418,1779555177.2759998,0.9470218420028687,,4010.0
877.3064768,,,,419,1779555178.7185998,0.9656880497932434,,4020.0
878.7521651,,,,420,1779555180.1643302,0.9420581459999084,,4030.0
880.1911026,,,,421,1779555181.6038697,0.9457892775535583,,4040.0
881.6317988,,,,422,1779555183.044566,0.9418685436248779,,4050.0
883.0730709,,,,423,1779555184.485386,0.9304593801498413,,4060.0
884.5133849,,,,424,1779555185.9258337,0.9322197437286377,,4070.0
885.9591383,,,,425,1779555187.3719053,0.9560675024986267,,4080.0
887.4019421,,,,426,1779555188.8138819,0.9115521311759949,,4090.0
888.8468319,,,,427,1779555190.2589836,0.9743893146514893,,4100.0
890.2897853,,,,428,1779555191.7025523,0.9411706924438477,,4110.0
891.7347208,,,,429,1779555193.1467566,0.9432359933853149,,4120.0
893.1799008,,,,430,1779555194.5921705,0.9230322241783142,,4130.0
894.6210132,,,,431,1779555196.032772,0.9490588307380676,,4140.0
896.0649062,,,,432,1779555197.4776733,0.942961573600769,,4150.0
897.5078702,,,,433,1779555198.9199975,0.9214248657226562,,4160.0
898.9487463,,,,434,1779555200.3610005,0.9344567060470581,,4170.0
900.3379459,,,,435,1779555201.750713,0.9312770366668701,,4180.0
901.7664388,,,,436,1779555203.1787,0.9431002140045166,,4190.0
903.1489101,,,,437,1779555204.5616772,0.9222380518913269,,4200.0
904.6316384,,,,438,1779555206.0438976,0.9476941823959351,,4210.0
906.0887996,,,,439,1779555207.5005827,0.9289165735244751,,4220.0
907.465914,,,,440,1779555208.8786812,0.94970703125,,4230.0
908.8887921,,,,441,1779555210.3009236,0.9368540048599243,,4240.0
927.4221883,1.5724050998687744,0.7821226716041565,,442,1779555228.8342743,,0.00015103031213214996,4250.0
927.5580975,,,,443,1779555228.9703598,0.9471719861030579,,4250.0
929.0305427,,,,444,1779555230.442779,0.938219428062439,,4260.0
930.5230534,,,,445,1779555231.9352825,0.9261965751647949,,4270.0
931.9367467,,,,446,1779555233.3488228,0.9247646331787109,,4280.0
933.2829046,,,,447,1779555234.6956718,0.9099209308624268,,4290.0
934.7158449,,,,448,1779555236.128612,0.9006220698356628,,4300.0
936.1466789,,,,449,1779555237.559446,0.9334017038345337,,4310.0
937.5801693,,,,450,1779555238.9929364,0.9124362468719482,,4320.0
939.0141108,,,,451,1779555240.4220939,0.9339476227760315,,4330.0
940.4451179,,,,452,1779555241.8572206,0.9060580730438232,,4340.0
941.8749891,,,,453,1779555243.2872512,0.9128906726837158,,4350.0
943.3063363,,,,454,1779555244.718441,0.9305462837219238,,4360.0
944.7384478,,,,455,1779555246.15071,0.9275999069213867,,4370.0
946.1690947,,,,456,1779555247.581408,0.9062641859054565,,4380.0
947.6030928,,,,457,1779555249.0146675,0.9447886347770691,,4390.0
949.0380045,,,,458,1779555250.4499135,0.919236421585083,,4400.0
950.4715699,,,,459,1779555251.8819454,0.9431150555610657,,4410.0
951.9037975,,,,460,1779555253.3165646,0.9284367561340332,,4420.0
953.3369133,,,,461,1779555254.7491765,0.9147239923477173,,4430.0
954.7698684,,,,462,1779555256.181777,0.9239606857299805,,4440.0
956.2016423,,,,463,1779555257.613403,0.9212192893028259,,4450.0
957.636938,,,,464,1779555259.0491595,0.9049533605575562,,4460.0
959.0700847,,,,465,1779555260.4817057,0.9199750423431396,,4470.0
960.5010409,,,,466,1779555261.9138079,0.9078382253646851,,4480.0
961.9350053,,,,467,1779555263.347268,0.9160385727882385,,4490.0
980.6059595,1.5906733274459839,0.759612500667572,,468,1779555282.0153651,,0.00012292491384519912,4500.0
980.7452766,,,,469,1779555282.1573153,0.9033498764038086,,4500.0
982.1570348,,,,470,1779555283.5678573,0.9165186882019043,,4510.0
983.6489409,,,,471,1779555285.061204,0.9168828725814819,,4520.0
985.1390881,,,,472,1779555286.551855,0.9178143739700317,,4530.0
986.5781674,,,,473,1779555287.9904199,0.9197507500648499,,4540.0
988.0154957,,,,474,1779555289.4277463,0.9545949697494507,,4550.0
989.5086997,,,,475,1779555290.9178958,0.9139770865440369,,4560.0
990.9812011,,,,476,1779555292.393968,0.9181936979293823,,4570.0
992.3222126,,,,477,1779555293.733957,0.9302847385406494,,4580.0
993.8069208,,,,478,1779555295.2148256,0.9309252500534058,,4590.0
995.299826,,,,479,1779555296.712593,0.9076027870178223,,4600.0
996.708104,,,,480,1779555298.120871,0.9511476755142212,,4610.0
998.1438521,,,,481,1779555299.55608,0.9138001203536987,,4620.0
999.6387223,,,,482,1779555301.0507088,0.8973393440246582,,4630.0
1001.0761357,,,,483,1779555302.4879394,0.911169171333313,,4640.0
1002.4895113,,,,484,1779555303.9012477,0.9264848232269287,,4650.0
1003.9091757,,,,485,1779555305.321376,0.9284561276435852,,4660.0
1005.3283098,,,,486,1779555306.7405715,0.9117611646652222,,4670.0
1006.7467829,,,,487,1779555308.1589212,0.9208893179893494,,4680.0
1008.1651885,,,,488,1779555309.5770268,0.9251683354377747,,4690.0
1009.5845298,,,,489,1779555310.9967804,0.8877919316291809,,4700.0
1011.0045647,,,,490,1779555312.4167228,0.8701726198196411,,4710.0
1012.4226018,,,,491,1779555313.8353689,0.9099327325820923,,4720.0
1013.8438619,,,,492,1779555315.256629,0.8993595838546753,,4730.0
1015.2630437,,,,493,1779555316.674939,0.9026283025741577,,4740.0
1034.2339858,1.5978379249572754,0.747658371925354,,494,1779555335.6446688,,0.00010576819746349742,4750.0
1034.3739118,,,,495,1779555335.7861748,0.9078297019004822,,4750.0
1035.8103701,,,,496,1779555337.2201123,0.898400604724884,,4760.0
1037.305224,,,,497,1779555338.7169926,0.880760669708252,,4770.0
1038.7731369,,,,498,1779555340.1851156,0.8842482566833496,,4780.0
1040.1833519,,,,499,1779555341.596119,0.906184732913971,,4790.0
1041.5912806,,,,500,1779555343.001819,0.9004488587379456,,4800.0
1042.9973187,,,,501,1779555344.4094062,0.9146848917007446,,4810.0
1044.4055312,,,,502,1779555345.8178473,0.8971704244613647,,4820.0
1045.8157354,,,,503,1779555347.2275116,0.9004369974136353,,4830.0
1047.2276596,,,,504,1779555348.6404266,0.9148945808410645,,4840.0
1048.6381368,,,,505,1779555350.0509038,0.894639253616333,,4850.0
1050.0451744,,,,506,1779555351.4574296,0.8998641967773438,,4860.0
1051.4530112,,,,507,1779555352.8617017,0.8867943286895752,,4870.0
1052.8644363,,,,508,1779555354.2772036,0.9089547395706177,,4880.0
1054.2705676,,,,509,1779555355.6804392,0.8817495107650757,,4890.0
1055.6791393,,,,510,1779555357.091485,0.8815644979476929,,4900.0
1057.0820634,,,,511,1779555358.4943564,0.9058180451393127,,4910.0
1058.489921,,,,512,1779555359.9023001,0.8898345232009888,,4920.0
1059.9008781,,,,513,1779555361.3129306,0.8958033919334412,,4930.0
1061.306517,,,,514,1779555362.7187784,0.8761150240898132,,4940.0
1062.7180549,,,,515,1779555364.130822,0.899896502494812,,4950.0
1064.1246963,,,,516,1779555365.536925,0.9124805927276611,,4960.0
1065.5357687,,,,517,1779555366.9477623,0.8622426986694336,,4970.0
1066.9468178,,,,518,1779555368.3590753,0.868592381477356,,4980.0
1068.362916,,,,519,1779555369.7748945,0.9012742638587952,,4990.0
1087.5421851,1.6185706853866577,0.7319154143333435,,520,1779555388.9549522,,0.0001,5000.0
1087.6839865,,,,521,1779555389.095777,0.905934751033783,,5000.0
1088.19059,,,"{'path': 'media/html/Sample Generation_522_eed5c9e776b76b63ae02.html', 'size': 271, '_type': 'html-file', 'sha256': 'eed5c9e776b76b63ae02604e9c2f6cf0aa15f7edf7f69942275d95acd89dd068'}",522,1779555389.602649,,,
