_timestamp,train/step_loss,Sample Generation,val/loss,lr,iter,_runtime,train/loss,_step
1779543366.5033994,0.8988102674484253,,,,3830.0,929.492679,,399
1779543368.38789,0.9041035175323486,,,,3840.0,931.3770395,,400
1779543370.2684934,0.8931646347045898,,,,3850.0,933.2576259,,401
1779543372.158746,0.8803054094314575,,,,3860.0,935.1480088,,402
1779543374.0484183,0.8995652198791504,,,,3870.0,937.0380383,,403
1779543375.9415972,0.9057663679122925,,,,3880.0,938.9308347,,404
1779543377.8333328,0.9050397276878357,,,,3890.0,940.822675,,405
1779543379.7191346,0.8996961116790771,,,,3900.0,942.7082674,,406
1779543381.6094842,0.8904553651809692,,,,3910.0,944.5990457,,407
1779543383.4999583,0.8868198394775391,,,,3920.0,946.4885848,,408
1779543385.554793,0.8910466432571411,,,,3930.0,948.5439344,,409
1779543387.5981734,0.8798195719718933,,,,3940.0,950.5875527,,410
1779543389.6425695,0.8809251189231873,,,,3950.0,952.6328339,,411
1779543391.6832876,0.9129926562309265,,,,3960.0,954.6729049,,412
1779543393.7252452,0.9031771421432495,,,,3970.0,956.7143797,,413
1779543395.7676415,0.9030516147613525,,,,3980.0,958.7562682,,414
1779543397.8050108,0.8845256567001343,,,,3990.0,960.7941531,,415
1779543423.265568,,,1.631163477897644,0.00018936387015941957,4000.0,986.2557404,0.7193606495857239,416
1779543423.4561965,0.8797760009765625,,,,4000.0,986.4453271,,417
1779543425.2921426,0.8894304633140564,,,,4010.0,988.2813617,,418
1779543427.1245284,0.8937165141105652,,,,4020.0,990.1136598,,419
1779543428.96141,0.8842936754226685,,,,4030.0,991.9505407,,420
1779543430.7971177,0.8771969079971313,,,,4040.0,993.7867445,,421
1779543432.7044477,0.8773210048675537,,,,4050.0,995.6930744,,422
1779543434.5709774,0.8684024810791016,,,,4060.0,997.560108,,423
1779543436.5688262,0.8710134625434875,,,,4070.0,999.5588777,,424
1779543438.569729,0.8885238766670227,,,,4080.0,1001.5588917,,425
1779543440.480111,0.853756308555603,,,,4090.0,1003.4687375,,426
1779543442.3870811,0.9060226678848267,,,,4100.0,1005.3811937,,427
1779543444.213873,0.8766144514083862,,,,4110.0,1007.203506,,428
1779543446.0573504,0.8855783939361572,,,,4120.0,1009.0465172,,429
1779543447.9434466,0.873085618019104,,,,4130.0,1010.9327023,,430
1779543449.7512054,0.8901305794715881,,,,4140.0,1012.7402525,,431
1779543451.5638041,0.8777180314064026,,,,4150.0,1014.5531044,,432
1779543453.429926,0.8633012771606445,,,,4160.0,1016.4201683,,433
1779543455.4467506,0.8726255893707275,,,,4170.0,1018.4363349,,434
1779543457.2742798,0.8772892951965332,,,,4180.0,1020.2634572,,435
1779543459.260097,0.8804366588592529,,,,4190.0,1022.2492281,,436
1779543461.2100778,0.8552319407463074,,,,4200.0,1024.1990799,,437
1779543463.0270104,0.8878614902496338,,,,4210.0,1026.0156371,,438
1779543464.9555547,0.8657458424568176,,,,4220.0,1027.944609,,439
1779543466.889451,0.8844707012176514,,,,4230.0,1029.8785704,,440
1779543468.8202655,0.8651338219642639,,,,4240.0,1031.8093967,,441
1779543493.5682223,,,1.6505550146102905,0.00015103031213214996,4250.0,1056.5594002,0.688911497592926,442
1779543493.7559495,0.888627290725708,,,,4250.0,1056.7450804,,443
1779543495.548518,0.8767688274383545,,,,4260.0,1058.5374713,,444
1779543497.3427894,0.8758296370506287,,,,4270.0,1060.3319985,,445
1779543499.1405597,0.8607950210571289,,,,4280.0,1062.1291863,,446
1779543500.9357853,0.8412203192710876,,,,4290.0,1063.9244118,,447
1779543502.7254345,0.8405405282974243,,,,4300.0,1065.7162214,,448
1779543504.5183957,0.864103376865387,,,,4310.0,1067.5070223,,449
1779543506.3220828,0.8436040282249451,,,,4320.0,1069.3112143,,450
1779543508.2223716,0.8703386783599854,,,,4330.0,1071.214163,,451
1779543510.114321,0.8410759568214417,,,,4340.0,1073.1042399,,452
1779543512.003647,0.843940258026123,,,,4350.0,1074.9930042,,453
1779543513.8914647,0.861678957939148,,,,4360.0,1076.8805967,,454
1779543515.7802868,0.8637505769729614,,,,4370.0,1078.7694327,,455
1779543517.6695967,0.8399426937103271,,,,4380.0,1080.6587868,,456
1779543519.5590227,0.8737782835960388,,,,4390.0,1082.5481715,,457
1779543521.4459226,0.8484801054000854,,,,4400.0,1084.437997,,458
1779543523.3345711,0.8728869557380676,,,,4410.0,1086.3247062,,459
1779543525.2154636,0.8680294156074524,,,,4420.0,1088.2077874,,460
1779543527.1085165,0.8575104475021362,,,,4430.0,1090.0976675,,461
1779543528.9963071,0.8559118509292603,,,,4440.0,1091.9855599,,462
1779543530.8857577,0.8530833721160889,,,,4450.0,1093.8750229,,463
1779543532.772306,0.8351912498474121,,,,4460.0,1095.7609326,,464
1779543534.6552398,0.8573961853981018,,,,4470.0,1097.6443713,,465
1779543536.5445156,0.8384220600128174,,,,4480.0,1099.5336745,,466
1779543538.437228,0.8488713502883911,,,,4490.0,1101.4258546,,467
1779543562.9594975,,,1.6705214977264404,0.00012292491384519912,4500.0,1125.9528624,0.6654608249664307,468
1779543563.1415038,0.8338719010353088,,,,4500.0,1126.1306572,,469
1779543564.851596,0.8634194135665894,,,,4510.0,1127.8402226,,470
1779543566.5594547,0.8544983863830566,,,,4520.0,1129.5525838,,471
1779543568.2789187,0.8570375442504883,,,,4530.0,1131.2681896,,472
1779543570.0000997,0.8578135371208191,,,,4540.0,1132.9891108,,473
1779543571.7174163,0.8828204274177551,,,,4550.0,1134.7100912,,474
1779543573.4382393,0.8375321626663208,,,,4560.0,1136.4273888,,475
1779543575.1563601,0.8493949174880981,,,,4570.0,1138.1455836,,476
1779543576.8742387,0.8603735566139221,,,,4580.0,1139.8628654,,477
1779543578.5834327,0.8574779033660889,,,,4590.0,1141.576337,,478
1779543580.302388,0.8280038833618164,,,,4600.0,1143.2925074,,479
1779543582.014876,0.885494589805603,,,,4610.0,1145.0039779,,480
1779543583.8635426,0.8463923931121826,,,,4620.0,1146.8531681,,481
1779543585.6167364,0.8367111682891846,,,,4630.0,1148.6053632,,482
1779543587.4832888,0.8505593538284302,,,,4640.0,1150.4722345,,483
1779543589.1588585,0.8615056276321411,,,,4650.0,1152.1533562,,484
1779543590.8663206,0.8626992702484131,,,,4660.0,1153.8555875,,485
1779543592.6330094,0.8432231545448303,,,,4670.0,1155.6216361,,486
1779543594.4618897,0.8572150468826294,,,,4680.0,1157.4532197,,487
1779543596.1413777,0.8478402495384216,,,,4690.0,1159.1320028,,488
1779543597.8452137,0.8301248550415039,,,,4700.0,1160.8353476,,489
1779543599.5405877,0.805337131023407,,,,4710.0,1162.5307147,,490
1779543601.365682,0.8401622772216797,,,,4720.0,1164.356854,,491
1779543603.1240504,0.8243937492370605,,,,4730.0,1166.1131825,,492
1779543604.8440628,0.8381714224815369,,,,4740.0,1167.8376492,,493
1779543627.2855172,,,1.6842033863067627,0.00010576819746349742,4750.0,1190.2753388,0.6480427384376526,494
1779543627.4542885,0.8324998617172241,,,,4750.0,1190.4434196,,495
1779543629.074876,0.8283967971801758,,,,4760.0,1192.0646591,,496
1779543630.8369503,0.8113453388214111,,,,4770.0,1193.8271585,,497
1779543632.5405495,0.8165079355239868,,,,4780.0,1195.529837,,498
1779543634.2384653,0.845656156539917,,,,4790.0,1197.2282489,,499
1779543635.9437335,0.8357898592948914,,,,4800.0,1198.9328666,,500
1779543637.6449628,0.8435022830963135,,,,4810.0,1200.6341253,,501
1779543639.34826,0.8304172158241272,,,,4820.0,1202.3373939,,502
1779543641.050553,0.8399741649627686,,,,4830.0,1204.0391797,,503
1779543642.7500484,0.8372274041175842,,,,4840.0,1205.7393545,,504
1779543644.451999,0.8272662162780762,,,,4850.0,1207.4412301,,505
1779543646.1559916,0.8176432847976685,,,,4860.0,1209.1452149,,506
1779543647.8599508,0.8153743743896484,,,,4870.0,1210.8491817,,507
1779543649.5642486,0.847827672958374,,,,4880.0,1212.5533931,,508
1779543651.2678912,0.8085489273071289,,,,4890.0,1214.2570227,,509
1779543652.974001,0.8240963220596313,,,,4900.0,1215.9631343,,510
1779543654.6778107,0.8388174772262573,,,,4910.0,1217.6669443,,511
1779543656.3840966,0.8149197697639465,,,,4920.0,1219.3738603,,512
1779543658.090138,0.8158367872238159,,,,4930.0,1221.0792773,,513
1779543659.7946718,0.8096057176589966,,,,4940.0,1222.7838368,,514
1779543661.4980626,0.8337169885635376,,,,4950.0,1224.4873954,,515
1779543663.2067013,0.8361332416534424,,,,4960.0,1226.1958335,,516
1779543664.913544,0.7892038822174072,,,,4970.0,1227.903123,,517
1779543666.616679,0.8050869703292847,,,,4980.0,1229.6058123,,518
1779543668.3153653,0.8335201144218445,,,,4990.0,1231.309593,,519
1779543691.0180466,,,1.7055444717407227,0.0001,5000.0,1254.0107003,0.6338695287704468,520
1779543691.176775,0.8370538949966431,,,,5000.0,1254.1659068,,521
1779543692.758778,,"{'path': 'media/html/Sample Generation_522_c5e5ff4372202b655274.html', 'size': 273, '_type': 'html-file', 'sha256': 'c5e5ff4372202b65527433601c7d5b8ac80641857a3542a0cf6e398fb4611f4b'}",,,,1255.7483682,,522
